Length	Assembly
1993	FlyBase_Contig
1990	FlyBase_Contig
1990	FlyBase_Contig
1988	FlyBase_Contig
1987	FlyBase_Contig
1986	FlyBase_Contig
1986	FlyBase_Contig
1980	FlyBase_Contig
1978	FlyBase_Contig
1976	FlyBase_Contig
1976	FlyBase_Contig
1975	FlyBase_Contig
1974	FlyBase_Contig
1974	FlyBase_Contig
1970	FlyBase_Contig
1966	FlyBase_Contig
1966	FlyBase_Contig
1966	FlyBase_Contig
1964	FlyBase_Contig
1963	FlyBase_Contig
1962	FlyBase_Contig
1962	FlyBase_Contig
1962	FlyBase_Contig
1961	FlyBase_Contig
1961	FlyBase_Contig
1961	FlyBase_Contig
1961	FlyBase_Contig
1957	FlyBase_Contig
1956	FlyBase_Contig
1956	FlyBase_Contig
1948	FlyBase_Contig
1947	FlyBase_Contig
1947	FlyBase_Contig
1947	FlyBase_Contig
1946	FlyBase_Contig
1945	FlyBase_Contig
1944	FlyBase_Contig
1944	FlyBase_Contig
1944	FlyBase_Contig
1943	FlyBase_Contig
1939	FlyBase_Contig
1936	FlyBase_Contig
1936	FlyBase_Contig
1936	FlyBase_Contig
1935	FlyBase_Contig
1933	FlyBase_Contig
1933	FlyBase_Contig
1931	FlyBase_Contig
1929	FlyBase_Contig
1928	FlyBase_Contig
1928	FlyBase_Contig
1927	FlyBase_Contig
1926	FlyBase_Contig
1926	FlyBase_Contig
1924	FlyBase_Contig
1923	FlyBase_Contig
1920	FlyBase_Contig
1920	FlyBase_Contig
1917	FlyBase_Contig
1917	FlyBase_Contig
1916	FlyBase_Contig
1916	FlyBase_Contig
1907	FlyBase_Contig
1906	FlyBase_Contig
1905	FlyBase_Contig
1904	FlyBase_Contig
1903	FlyBase_Contig
1903	FlyBase_Contig
1903	FlyBase_Contig
1902	FlyBase_Contig
1901	FlyBase_Contig
1901	FlyBase_Contig
1900	FlyBase_Contig
1900	FlyBase_Contig
1899	FlyBase_Contig
1895	FlyBase_Contig
1895	FlyBase_Contig
1893	FlyBase_Contig
1892	FlyBase_Contig
1891	FlyBase_Contig
1890	FlyBase_Contig
1890	FlyBase_Contig
1888	FlyBase_Contig
1882	FlyBase_Contig
1872	FlyBase_Contig
1872	FlyBase_Contig
1871	FlyBase_Contig
1870	FlyBase_Contig
1870	FlyBase_Contig
1869	FlyBase_Contig
1869	FlyBase_Contig
1869	FlyBase_Contig
1868	FlyBase_Contig
1866	FlyBase_Contig
1866	FlyBase_Contig
1865	FlyBase_Contig
1863	FlyBase_Contig
1863	FlyBase_Contig
1858	FlyBase_Contig
1856	FlyBase_Contig
1854	FlyBase_Contig
1851	FlyBase_Contig
1849	FlyBase_Contig
1849	FlyBase_Contig
1848	FlyBase_Contig
1843	FlyBase_Contig
1843	FlyBase_Contig
1843	FlyBase_Contig
1843	FlyBase_Contig
1842	FlyBase_Contig
1841	FlyBase_Contig
1841	FlyBase_Contig
1832	FlyBase_Contig
1832	FlyBase_Contig
1831	FlyBase_Contig
1830	FlyBase_Contig
1830	FlyBase_Contig
1829	FlyBase_Contig
1829	FlyBase_Contig
1826	FlyBase_Contig
1819	FlyBase_Contig
1818	FlyBase_Contig
1818	FlyBase_Contig
1813	FlyBase_Contig
1813	FlyBase_Contig
1810	FlyBase_Contig
1808	FlyBase_Contig
1806	FlyBase_Contig
1806	FlyBase_Contig
1803	FlyBase_Contig
1802	FlyBase_Contig
1802	FlyBase_Contig
1801	FlyBase_Contig
1800	FlyBase_Contig
1800	FlyBase_Contig
1798	FlyBase_Contig
1797	FlyBase_Contig
1793	FlyBase_Contig
1792	FlyBase_Contig
1787	FlyBase_Contig
1786	FlyBase_Contig
1785	FlyBase_Contig
1785	FlyBase_Contig
1780	FlyBase_Contig
1776	FlyBase_Contig
1776	FlyBase_Contig
1775	FlyBase_Contig
1775	FlyBase_Contig
1775	FlyBase_Contig
1774	FlyBase_Contig
1772	FlyBase_Contig
1770	FlyBase_Contig
1769	FlyBase_Contig
1766	FlyBase_Contig
1762	FlyBase_Contig
1761	FlyBase_Contig
1758	FlyBase_Contig
1756	FlyBase_Contig
1754	FlyBase_Contig
1751	FlyBase_Contig
1749	FlyBase_Contig
1749	FlyBase_Contig
1747	FlyBase_Contig
1747	FlyBase_Contig
1747	FlyBase_Contig
1743	FlyBase_Contig
1741	FlyBase_Contig
1739	FlyBase_Contig
1738	FlyBase_Contig
1737	FlyBase_Contig
1737	FlyBase_Contig
1734	FlyBase_Contig
1734	FlyBase_Contig
1733	FlyBase_Contig
1732	FlyBase_Contig
1731	FlyBase_Contig
1730	FlyBase_Contig
1729	FlyBase_Contig
1728	FlyBase_Contig
1724	FlyBase_Contig
1724	FlyBase_Contig
1720	FlyBase_Contig
1719	FlyBase_Contig
1719	FlyBase_Contig
1717	FlyBase_Contig
1717	FlyBase_Contig
1716	FlyBase_Contig
1716	FlyBase_Contig
1715	FlyBase_Contig
1714	FlyBase_Contig
1714	FlyBase_Contig
1713	FlyBase_Contig
1712	FlyBase_Contig
1711	FlyBase_Contig
1710	FlyBase_Contig
1710	FlyBase_Contig
1709	FlyBase_Contig
1708	FlyBase_Contig
1707	FlyBase_Contig
1706	FlyBase_Contig
1704	FlyBase_Contig
1703	FlyBase_Contig
1703	FlyBase_Contig
1696	FlyBase_Contig
1690	FlyBase_Contig
1690	FlyBase_Contig
1687	FlyBase_Contig
1685	FlyBase_Contig
1683	FlyBase_Contig
1683	FlyBase_Contig
1683	FlyBase_Contig
1680	FlyBase_Contig
1679	FlyBase_Contig
1678	FlyBase_Contig
1678	FlyBase_Contig
1675	FlyBase_Contig
1667	FlyBase_Contig
1666	FlyBase_Contig
1664	FlyBase_Contig
1663	FlyBase_Contig
1662	FlyBase_Contig
1657	FlyBase_Contig
1657	FlyBase_Contig
1655	FlyBase_Contig
1653	FlyBase_Contig
1652	FlyBase_Contig
1650	FlyBase_Contig
1645	FlyBase_Contig
1644	FlyBase_Contig
1643	FlyBase_Contig
1643	FlyBase_Contig
1641	FlyBase_Contig
1638	FlyBase_Contig
1637	FlyBase_Contig
1637	FlyBase_Contig
1637	FlyBase_Contig
1636	FlyBase_Contig
1630	FlyBase_Contig
1629	FlyBase_Contig
1625	FlyBase_Contig
1625	FlyBase_Contig
1623	FlyBase_Contig
1622	FlyBase_Contig
1619	FlyBase_Contig
1614	FlyBase_Contig
1611	FlyBase_Contig
1610	FlyBase_Contig
1610	FlyBase_Contig
1608	FlyBase_Contig
1597	FlyBase_Contig
1595	FlyBase_Contig
1594	FlyBase_Contig
1586	FlyBase_Contig
1586	FlyBase_Contig
1586	FlyBase_Contig
1585	FlyBase_Contig
1585	FlyBase_Contig
1581	FlyBase_Contig
1581	FlyBase_Contig
1577	FlyBase_Contig
1577	FlyBase_Contig
1576	FlyBase_Contig
1575	FlyBase_Contig
1573	FlyBase_Contig
1571	FlyBase_Contig
1567	FlyBase_Contig
1566	FlyBase_Contig
1562	FlyBase_Contig
1560	FlyBase_Contig
1560	FlyBase_Contig
1560	FlyBase_Contig
1558	FlyBase_Contig
1556	FlyBase_Contig
1556	FlyBase_Contig
1555	FlyBase_Contig
1555	FlyBase_Contig
1553	FlyBase_Contig
1552	FlyBase_Contig
1550	FlyBase_Contig
1550	FlyBase_Contig
1549	FlyBase_Contig
1546	FlyBase_Contig
1544	FlyBase_Contig
1543	FlyBase_Contig
1543	FlyBase_Contig
1543	FlyBase_Contig
1541	FlyBase_Contig
1540	FlyBase_Contig
1538	FlyBase_Contig
1534	FlyBase_Contig
1533	FlyBase_Contig
1533	FlyBase_Contig
1532	FlyBase_Contig
1531	FlyBase_Contig
1529	FlyBase_Contig
1529	FlyBase_Contig
1527	FlyBase_Contig
1525	FlyBase_Contig
1525	FlyBase_Contig
1525	FlyBase_Contig
1525	FlyBase_Contig
1521	FlyBase_Contig
1521	FlyBase_Contig
1520	FlyBase_Contig
1519	FlyBase_Contig
1518	FlyBase_Contig
1518	FlyBase_Contig
1516	FlyBase_Contig
1510	FlyBase_Contig
1509	FlyBase_Contig
1508	FlyBase_Contig
1504	FlyBase_Contig
1504	FlyBase_Contig
1502	FlyBase_Contig
1495	FlyBase_Contig
1494	FlyBase_Contig
1493	FlyBase_Contig
1492	FlyBase_Contig
1492	FlyBase_Contig
1492	FlyBase_Contig
1490	FlyBase_Contig
1490	FlyBase_Contig
1490	FlyBase_Contig
1489	FlyBase_Contig
1489	FlyBase_Contig
1488	FlyBase_Contig
1487	FlyBase_Contig
1487	FlyBase_Contig
1485	FlyBase_Contig
1484	FlyBase_Contig
1483	FlyBase_Contig
1482	FlyBase_Contig
1478	FlyBase_Contig
1477	FlyBase_Contig
1476	FlyBase_Contig
1475	FlyBase_Contig
1473	FlyBase_Contig
1471	FlyBase_Contig
1468	FlyBase_Contig
1468	FlyBase_Contig
1467	FlyBase_Contig
1466	FlyBase_Contig
1464	FlyBase_Contig
1463	FlyBase_Contig
1462	FlyBase_Contig
1461	FlyBase_Contig
1461	FlyBase_Contig
1459	FlyBase_Contig
1458	FlyBase_Contig
1457	FlyBase_Contig
1456	FlyBase_Contig
1454	FlyBase_Contig
1453	FlyBase_Contig
1452	FlyBase_Contig
1452	FlyBase_Contig
1451	FlyBase_Contig
1451	FlyBase_Contig
1450	FlyBase_Contig
1448	FlyBase_Contig
1446	FlyBase_Contig
1446	FlyBase_Contig
1446	FlyBase_Contig
1445	FlyBase_Contig
1443	FlyBase_Contig
1441	FlyBase_Contig
1440	FlyBase_Contig
1437	FlyBase_Contig
1436	FlyBase_Contig
1435	FlyBase_Contig
1432	FlyBase_Contig
1432	FlyBase_Contig
1432	FlyBase_Contig
1430	FlyBase_Contig
1429	FlyBase_Contig
1429	FlyBase_Contig
1425	FlyBase_Contig
1425	FlyBase_Contig
1425	FlyBase_Contig
1424	FlyBase_Contig
1424	FlyBase_Contig
1424	FlyBase_Contig
1423	FlyBase_Contig
1422	FlyBase_Contig
1421	FlyBase_Contig
1421	FlyBase_Contig
1419	FlyBase_Contig
1416	FlyBase_Contig
1416	FlyBase_Contig
1416	FlyBase_Contig
1415	FlyBase_Contig
1412	FlyBase_Contig
1412	FlyBase_Contig
1411	FlyBase_Contig
1410	FlyBase_Contig
1408	FlyBase_Contig
1408	FlyBase_Contig
1407	FlyBase_Contig
1407	FlyBase_Contig
1406	FlyBase_Contig
1406	FlyBase_Contig
1404	FlyBase_Contig
1402	FlyBase_Contig
1401	FlyBase_Contig
1399	FlyBase_Contig
1395	FlyBase_Contig
1395	FlyBase_Contig
1394	FlyBase_Contig
1393	FlyBase_Contig
1392	FlyBase_Contig
1392	FlyBase_Contig
1391	FlyBase_Contig
1391	FlyBase_Contig
1391	FlyBase_Contig
1386	FlyBase_Contig
1386	FlyBase_Contig
1385	FlyBase_Contig
1384	FlyBase_Contig
1384	FlyBase_Contig
1383	FlyBase_Contig
1382	FlyBase_Contig
1381	FlyBase_Contig
1381	FlyBase_Contig
1381	FlyBase_Contig
1380	FlyBase_Contig
1380	FlyBase_Contig
1379	FlyBase_Contig
1378	FlyBase_Contig
1377	FlyBase_Contig
1377	FlyBase_Contig
1377	FlyBase_Contig
1377	FlyBase_Contig
1376	FlyBase_Contig
1375	FlyBase_Contig
1374	FlyBase_Contig
1374	FlyBase_Contig
1374	FlyBase_Contig
1373	FlyBase_Contig
1373	FlyBase_Contig
1371	FlyBase_Contig
1369	FlyBase_Contig
1369	FlyBase_Contig
1368	FlyBase_Contig
1368	FlyBase_Contig
1368	FlyBase_Contig
1367	FlyBase_Contig
1366	FlyBase_Contig
1361	FlyBase_Contig
1361	FlyBase_Contig
1360	FlyBase_Contig
1360	FlyBase_Contig
1360	FlyBase_Contig
1360	FlyBase_Contig
1358	FlyBase_Contig
1356	FlyBase_Contig
1356	FlyBase_Contig
1356	FlyBase_Contig
1355	FlyBase_Contig
1355	FlyBase_Contig
1353	FlyBase_Contig
1352	FlyBase_Contig
1351	FlyBase_Contig
1347	FlyBase_Contig
1347	FlyBase_Contig
1346	FlyBase_Contig
1344	FlyBase_Contig
1343	FlyBase_Contig
1343	FlyBase_Contig
1341	FlyBase_Contig
1340	FlyBase_Contig
1340	FlyBase_Contig
1340	FlyBase_Contig
1339	FlyBase_Contig
1339	FlyBase_Contig
1337	FlyBase_Contig
1337	FlyBase_Contig
1336	FlyBase_Contig
1334	FlyBase_Contig
1334	FlyBase_Contig
1333	FlyBase_Contig
1333	FlyBase_Contig
1333	FlyBase_Contig
1332	FlyBase_Contig
1332	FlyBase_Contig
1330	FlyBase_Contig
1330	FlyBase_Contig
1330	FlyBase_Contig
1328	FlyBase_Contig
1327	FlyBase_Contig
1326	FlyBase_Contig
1326	FlyBase_Contig
1326	FlyBase_Contig
1325	FlyBase_Contig
1323	FlyBase_Contig
1323	FlyBase_Contig
1322	FlyBase_Contig
1322	FlyBase_Contig
1322	FlyBase_Contig
1322	FlyBase_Contig
1320	FlyBase_Contig
1319	FlyBase_Contig
1316	FlyBase_Contig
1315	FlyBase_Contig
1315	FlyBase_Contig
1315	FlyBase_Contig
1315	FlyBase_Contig
1312	FlyBase_Contig
1311	FlyBase_Contig
1311	FlyBase_Contig
1310	FlyBase_Contig
1310	FlyBase_Contig
1310	FlyBase_Contig
1309	FlyBase_Contig
1308	FlyBase_Contig
1307	FlyBase_Contig
1307	FlyBase_Contig
1306	FlyBase_Contig
1304	FlyBase_Contig
1304	FlyBase_Contig
1304	FlyBase_Contig
1304	FlyBase_Contig
1304	FlyBase_Contig
1304	FlyBase_Contig
1303	FlyBase_Contig
1303	FlyBase_Contig
1302	FlyBase_Contig
1301	FlyBase_Contig
1301	FlyBase_Contig
1301	FlyBase_Contig
1299	FlyBase_Contig
1299	FlyBase_Contig
1299	FlyBase_Contig
1298	FlyBase_Contig
1297	FlyBase_Contig
1297	FlyBase_Contig
1297	FlyBase_Contig
1297	FlyBase_Contig
1296	FlyBase_Contig
1295	FlyBase_Contig
1295	FlyBase_Contig
1294	FlyBase_Contig
1294	FlyBase_Contig
1294	FlyBase_Contig
1293	FlyBase_Contig
1292	FlyBase_Contig
1291	FlyBase_Contig
1291	FlyBase_Contig
1291	FlyBase_Contig
1290	FlyBase_Contig
1289	FlyBase_Contig
1287	FlyBase_Contig
1286	FlyBase_Contig
1286	FlyBase_Contig
1285	FlyBase_Contig
1284	FlyBase_Contig
1284	FlyBase_Contig
1283	FlyBase_Contig
1283	FlyBase_Contig
1283	FlyBase_Contig
1282	FlyBase_Contig
1281	FlyBase_Contig
1280	FlyBase_Contig
1280	FlyBase_Contig
1279	FlyBase_Contig
1278	FlyBase_Contig
1278	FlyBase_Contig
1278	FlyBase_Contig
1278	FlyBase_Contig
1277	FlyBase_Contig
1277	FlyBase_Contig
1277	FlyBase_Contig
1276	FlyBase_Contig
1275	FlyBase_Contig
1275	FlyBase_Contig
1275	FlyBase_Contig
1274	FlyBase_Contig
1274	FlyBase_Contig
1273	FlyBase_Contig
1272	FlyBase_Contig
1272	FlyBase_Contig
1271	FlyBase_Contig
1271	FlyBase_Contig
1271	FlyBase_Contig
1271	FlyBase_Contig
1271	FlyBase_Contig
1270	FlyBase_Contig
1270	FlyBase_Contig
1270	FlyBase_Contig
1269	FlyBase_Contig
1268	FlyBase_Contig
1268	FlyBase_Contig
1268	FlyBase_Contig
1268	FlyBase_Contig
1268	FlyBase_Contig
1267	FlyBase_Contig
1267	FlyBase_Contig
1266	FlyBase_Contig
1265	FlyBase_Contig
1264	FlyBase_Contig
1264	FlyBase_Contig
1264	FlyBase_Contig
1263	FlyBase_Contig
1263	FlyBase_Contig
1263	FlyBase_Contig
1263	FlyBase_Contig
1262	FlyBase_Contig
1262	FlyBase_Contig
1262	FlyBase_Contig
1261	FlyBase_Contig
1261	FlyBase_Contig
1261	FlyBase_Contig
1260	FlyBase_Contig
1260	FlyBase_Contig
1260	FlyBase_Contig
1260	FlyBase_Contig
1259	FlyBase_Contig
1259	FlyBase_Contig
1258	FlyBase_Contig
1258	FlyBase_Contig
1258	FlyBase_Contig
1258	FlyBase_Contig
1257	FlyBase_Contig
1256	FlyBase_Contig
1255	FlyBase_Contig
1253	FlyBase_Contig
1253	FlyBase_Contig
1252	FlyBase_Contig
1252	FlyBase_Contig
1252	FlyBase_Contig
1251	FlyBase_Contig
1251	FlyBase_Contig
1251	FlyBase_Contig
1251	FlyBase_Contig
1250	FlyBase_Contig
1249	FlyBase_Contig
1248	FlyBase_Contig
1247	FlyBase_Contig
1247	FlyBase_Contig
1246	FlyBase_Contig
1246	FlyBase_Contig
1245	FlyBase_Contig
1244	FlyBase_Contig
1243	FlyBase_Contig
1243	FlyBase_Contig
1242	FlyBase_Contig
1242	FlyBase_Contig
1241	FlyBase_Contig
1241	FlyBase_Contig
1241	FlyBase_Contig
1240	FlyBase_Contig
1240	FlyBase_Contig
1240	FlyBase_Contig
1239	FlyBase_Contig
1238	FlyBase_Contig
1238	FlyBase_Contig
1238	FlyBase_Contig
1238	FlyBase_Contig
1238	FlyBase_Contig
1237	FlyBase_Contig
1237	FlyBase_Contig
1236	FlyBase_Contig
1235	FlyBase_Contig
1235	FlyBase_Contig
1234	FlyBase_Contig
1234	FlyBase_Contig
1234	FlyBase_Contig
1233	FlyBase_Contig
1233	FlyBase_Contig
1232	FlyBase_Contig
1231	FlyBase_Contig
1231	FlyBase_Contig
1231	FlyBase_Contig
1231	FlyBase_Contig
1230	FlyBase_Contig
1229	FlyBase_Contig
1229	FlyBase_Contig
1228	FlyBase_Contig
1227	FlyBase_Contig
1227	FlyBase_Contig
1227	FlyBase_Contig
1227	FlyBase_Contig
1226	FlyBase_Contig
1226	FlyBase_Contig
1226	FlyBase_Contig
1225	FlyBase_Contig
1225	FlyBase_Contig
1225	FlyBase_Contig
1225	FlyBase_Contig
1225	FlyBase_Contig
1225	FlyBase_Contig
1225	FlyBase_Contig
1224	FlyBase_Contig
1224	FlyBase_Contig
1224	FlyBase_Contig
1224	FlyBase_Contig
1223	FlyBase_Contig
1223	FlyBase_Contig
1223	FlyBase_Contig
1223	FlyBase_Contig
1222	FlyBase_Contig
1222	FlyBase_Contig
1222	FlyBase_Contig
1221	FlyBase_Contig
1221	FlyBase_Contig
1220	FlyBase_Contig
1220	FlyBase_Contig
1220	FlyBase_Contig
1219	FlyBase_Contig
1219	FlyBase_Contig
1219	FlyBase_Contig
1218	FlyBase_Contig
1218	FlyBase_Contig
1218	FlyBase_Contig
1218	FlyBase_Contig
1215	FlyBase_Contig
1214	FlyBase_Contig
1214	FlyBase_Contig
1213	FlyBase_Contig
1212	FlyBase_Contig
1212	FlyBase_Contig
1212	FlyBase_Contig
1211	FlyBase_Contig
1211	FlyBase_Contig
1211	FlyBase_Contig
1210	FlyBase_Contig
1209	FlyBase_Contig
1209	FlyBase_Contig
1209	FlyBase_Contig
1208	FlyBase_Contig
1208	FlyBase_Contig
1208	FlyBase_Contig
1208	FlyBase_Contig
1208	FlyBase_Contig
1207	FlyBase_Contig
1206	FlyBase_Contig
1206	FlyBase_Contig
1205	FlyBase_Contig
1205	FlyBase_Contig
1205	FlyBase_Contig
1205	FlyBase_Contig
1204	FlyBase_Contig
1204	FlyBase_Contig
1203	FlyBase_Contig
1203	FlyBase_Contig
1203	FlyBase_Contig
1202	FlyBase_Contig
1202	FlyBase_Contig
1202	FlyBase_Contig
1201	FlyBase_Contig
1201	FlyBase_Contig
1200	FlyBase_Contig
1200	FlyBase_Contig
1200	FlyBase_Contig
1199	FlyBase_Contig
1199	FlyBase_Contig
1199	FlyBase_Contig
1198	FlyBase_Contig
1198	FlyBase_Contig
1197	FlyBase_Contig
1197	FlyBase_Contig
1196	FlyBase_Contig
1195	FlyBase_Contig
1195	FlyBase_Contig
1195	FlyBase_Contig
1195	FlyBase_Contig
1195	FlyBase_Contig
1195	FlyBase_Contig
1194	FlyBase_Contig
1194	FlyBase_Contig
1193	FlyBase_Contig
1193	FlyBase_Contig
1193	FlyBase_Contig
1193	FlyBase_Contig
1192	FlyBase_Contig
1192	FlyBase_Contig
1192	FlyBase_Contig
1191	FlyBase_Contig
1191	FlyBase_Contig
1190	FlyBase_Contig
1190	FlyBase_Contig
1190	FlyBase_Contig
1189	FlyBase_Contig
1189	FlyBase_Contig
1189	FlyBase_Contig
1189	FlyBase_Contig
1189	FlyBase_Contig
1189	FlyBase_Contig
1188	FlyBase_Contig
1187	FlyBase_Contig
1186	FlyBase_Contig
1186	FlyBase_Contig
1186	FlyBase_Contig
1186	FlyBase_Contig
1186	FlyBase_Contig
1186	FlyBase_Contig
1185	FlyBase_Contig
1185	FlyBase_Contig
1185	FlyBase_Contig
1185	FlyBase_Contig
1185	FlyBase_Contig
1185	FlyBase_Contig
1185	FlyBase_Contig
1184	FlyBase_Contig
1184	FlyBase_Contig
1184	FlyBase_Contig
1184	FlyBase_Contig
1183	FlyBase_Contig
1182	FlyBase_Contig
1182	FlyBase_Contig
1182	FlyBase_Contig
1181	FlyBase_Contig
1181	FlyBase_Contig
1181	FlyBase_Contig
1181	FlyBase_Contig
1181	FlyBase_Contig
1179	FlyBase_Contig
1179	FlyBase_Contig
1179	FlyBase_Contig
1178	FlyBase_Contig
1178	FlyBase_Contig
1178	FlyBase_Contig
1178	FlyBase_Contig
1178	FlyBase_Contig
1178	FlyBase_Contig
1177	FlyBase_Contig
1176	FlyBase_Contig
1175	FlyBase_Contig
1175	FlyBase_Contig
1175	FlyBase_Contig
1175	FlyBase_Contig
1175	FlyBase_Contig
1174	FlyBase_Contig
1174	FlyBase_Contig
1174	FlyBase_Contig
1173	FlyBase_Contig
1173	FlyBase_Contig
1173	FlyBase_Contig
1173	FlyBase_Contig
1171	FlyBase_Contig
1171	FlyBase_Contig
1171	FlyBase_Contig
1171	FlyBase_Contig
1171	FlyBase_Contig
1170	FlyBase_Contig
1170	FlyBase_Contig
1169	FlyBase_Contig
1169	FlyBase_Contig
1168	FlyBase_Contig
1168	FlyBase_Contig
1167	FlyBase_Contig
1167	FlyBase_Contig
1167	FlyBase_Contig
1166	FlyBase_Contig
1166	FlyBase_Contig
1166	FlyBase_Contig
1166	FlyBase_Contig
1165	FlyBase_Contig
1165	FlyBase_Contig
1165	FlyBase_Contig
1164	FlyBase_Contig
1163	FlyBase_Contig
1163	FlyBase_Contig
1163	FlyBase_Contig
1163	FlyBase_Contig
1163	FlyBase_Contig
1163	FlyBase_Contig
1163	FlyBase_Contig
1162	FlyBase_Contig
1162	FlyBase_Contig
1162	FlyBase_Contig
1161	FlyBase_Contig
1161	FlyBase_Contig
1161	FlyBase_Contig
1161	FlyBase_Contig
1161	FlyBase_Contig
1160	FlyBase_Contig
1160	FlyBase_Contig
1160	FlyBase_Contig
1160	FlyBase_Contig
1159	FlyBase_Contig
1159	FlyBase_Contig
1159	FlyBase_Contig
1159	FlyBase_Contig
1159	FlyBase_Contig
1158	FlyBase_Contig
1158	FlyBase_Contig
1158	FlyBase_Contig
1157	FlyBase_Contig
1157	FlyBase_Contig
1157	FlyBase_Contig
1157	FlyBase_Contig
1156	FlyBase_Contig
1156	FlyBase_Contig
1156	FlyBase_Contig
1155	FlyBase_Contig
1155	FlyBase_Contig
1155	FlyBase_Contig
1155	FlyBase_Contig
1154	FlyBase_Contig
1154	FlyBase_Contig
1154	FlyBase_Contig
1154	FlyBase_Contig
1153	FlyBase_Contig
1153	FlyBase_Contig
1153	FlyBase_Contig
1152	FlyBase_Contig
1152	FlyBase_Contig
1152	FlyBase_Contig
1152	FlyBase_Contig
1151	FlyBase_Contig
1151	FlyBase_Contig
1150	FlyBase_Contig
1150	FlyBase_Contig
1148	FlyBase_Contig
1148	FlyBase_Contig
1148	FlyBase_Contig
1148	FlyBase_Contig
1148	FlyBase_Contig
1148	FlyBase_Contig
1148	FlyBase_Contig
1147	FlyBase_Contig
1147	FlyBase_Contig
1147	FlyBase_Contig
1146	FlyBase_Contig
1146	FlyBase_Contig
1146	FlyBase_Contig
1145	FlyBase_Contig
1144	FlyBase_Contig
1144	FlyBase_Contig
1144	FlyBase_Contig
1144	FlyBase_Contig
1144	FlyBase_Contig
1144	FlyBase_Contig
1143	FlyBase_Contig
1143	FlyBase_Contig
1142	FlyBase_Contig
1142	FlyBase_Contig
1142	FlyBase_Contig
1142	FlyBase_Contig
1141	FlyBase_Contig
1141	FlyBase_Contig
1140	FlyBase_Contig
1140	FlyBase_Contig
1140	FlyBase_Contig
1140	FlyBase_Contig
1140	FlyBase_Contig
1139	FlyBase_Contig
1139	FlyBase_Contig
1139	FlyBase_Contig
1139	FlyBase_Contig
1139	FlyBase_Contig
1139	FlyBase_Contig
1139	FlyBase_Contig
1138	FlyBase_Contig
1138	FlyBase_Contig
1137	FlyBase_Contig
1137	FlyBase_Contig
1136	FlyBase_Contig
1136	FlyBase_Contig
1136	FlyBase_Contig
1136	FlyBase_Contig
1136	FlyBase_Contig
1136	FlyBase_Contig
1136	FlyBase_Contig
1135	FlyBase_Contig
1135	FlyBase_Contig
1135	FlyBase_Contig
1135	FlyBase_Contig
1134	FlyBase_Contig
1134	FlyBase_Contig
1134	FlyBase_Contig
1134	FlyBase_Contig
1134	FlyBase_Contig
1133	FlyBase_Contig
1133	FlyBase_Contig
1133	FlyBase_Contig
1132	FlyBase_Contig
1132	FlyBase_Contig
1132	FlyBase_Contig
1132	FlyBase_Contig
1131	FlyBase_Contig
1131	FlyBase_Contig
1131	FlyBase_Contig
1131	FlyBase_Contig
1130	FlyBase_Contig
1130	FlyBase_Contig
1130	FlyBase_Contig
1130	FlyBase_Contig
1130	FlyBase_Contig
1129	FlyBase_Contig
1129	FlyBase_Contig
1129	FlyBase_Contig
1129	FlyBase_Contig
1127	FlyBase_Contig
1127	FlyBase_Contig
1127	FlyBase_Contig
1126	FlyBase_Contig
1126	FlyBase_Contig
1126	FlyBase_Contig
1126	FlyBase_Contig
1126	FlyBase_Contig
1126	FlyBase_Contig
1125	FlyBase_Contig
1125	FlyBase_Contig
1124	FlyBase_Contig
1124	FlyBase_Contig
1123	FlyBase_Contig
1123	FlyBase_Contig
1123	FlyBase_Contig
1123	FlyBase_Contig
1123	FlyBase_Contig
1122	FlyBase_Contig
1122	FlyBase_Contig
1122	FlyBase_Contig
1121	FlyBase_Contig
1121	FlyBase_Contig
1121	FlyBase_Contig
1120	FlyBase_Contig
1120	FlyBase_Contig
1120	FlyBase_Contig
1119	FlyBase_Contig
1119	FlyBase_Contig
1118	FlyBase_Contig
1118	FlyBase_Contig
1118	FlyBase_Contig
1118	FlyBase_Contig
1117	FlyBase_Contig
1117	FlyBase_Contig
1117	FlyBase_Contig
1117	FlyBase_Contig
1117	FlyBase_Contig
1117	FlyBase_Contig
1116	FlyBase_Contig
1116	FlyBase_Contig
1116	FlyBase_Contig
1116	FlyBase_Contig
1116	FlyBase_Contig
1116	FlyBase_Contig
1115	FlyBase_Contig
1115	FlyBase_Contig
1115	FlyBase_Contig
1114	FlyBase_Contig
1114	FlyBase_Contig
1114	FlyBase_Contig
1114	FlyBase_Contig
1114	FlyBase_Contig
1114	FlyBase_Contig
1112	FlyBase_Contig
1112	FlyBase_Contig
1112	FlyBase_Contig
1112	FlyBase_Contig
1111	FlyBase_Contig
1110	FlyBase_Contig
1110	FlyBase_Contig
1110	FlyBase_Contig
1110	FlyBase_Contig
1109	FlyBase_Contig
1109	FlyBase_Contig
1109	FlyBase_Contig
1109	FlyBase_Contig
1108	FlyBase_Contig
1108	FlyBase_Contig
1107	FlyBase_Contig
1107	FlyBase_Contig
1107	FlyBase_Contig
1107	FlyBase_Contig
1106	FlyBase_Contig
1106	FlyBase_Contig
1105	FlyBase_Contig
1105	FlyBase_Contig
1105	FlyBase_Contig
1105	FlyBase_Contig
1105	FlyBase_Contig
1105	FlyBase_Contig
1104	FlyBase_Contig
1103	FlyBase_Contig
1103	FlyBase_Contig
