Length	Assembly
1891	FlyBase_Scaffold
1890	FlyBase_Scaffold
1890	FlyBase_Scaffold
1888	FlyBase_Scaffold
1882	FlyBase_Scaffold
1872	FlyBase_Scaffold
1872	FlyBase_Scaffold
1871	FlyBase_Scaffold
1870	FlyBase_Scaffold
1870	FlyBase_Scaffold
1869	FlyBase_Scaffold
1869	FlyBase_Scaffold
1869	FlyBase_Scaffold
1868	FlyBase_Scaffold
1865	FlyBase_Scaffold
1863	FlyBase_Scaffold
1863	FlyBase_Scaffold
1856	FlyBase_Scaffold
1854	FlyBase_Scaffold
1851	FlyBase_Scaffold
1849	FlyBase_Scaffold
1843	FlyBase_Scaffold
1843	FlyBase_Scaffold
1843	FlyBase_Scaffold
1843	FlyBase_Scaffold
1842	FlyBase_Scaffold
1841	FlyBase_Scaffold
1841	FlyBase_Scaffold
1832	FlyBase_Scaffold
1832	FlyBase_Scaffold
1830	FlyBase_Scaffold
1829	FlyBase_Scaffold
1829	FlyBase_Scaffold
1826	FlyBase_Scaffold
1819	FlyBase_Scaffold
1818	FlyBase_Scaffold
1818	FlyBase_Scaffold
1813	FlyBase_Scaffold
1813	FlyBase_Scaffold
1806	FlyBase_Scaffold
1803	FlyBase_Scaffold
1802	FlyBase_Scaffold
1801	FlyBase_Scaffold
1800	FlyBase_Scaffold
1800	FlyBase_Scaffold
1798	FlyBase_Scaffold
1797	FlyBase_Scaffold
1793	FlyBase_Scaffold
1792	FlyBase_Scaffold
1787	FlyBase_Scaffold
1786	FlyBase_Scaffold
1785	FlyBase_Scaffold
1785	FlyBase_Scaffold
1776	FlyBase_Scaffold
1775	FlyBase_Scaffold
1775	FlyBase_Scaffold
1775	FlyBase_Scaffold
1770	FlyBase_Scaffold
1769	FlyBase_Scaffold
1766	FlyBase_Scaffold
1761	FlyBase_Scaffold
1756	FlyBase_Scaffold
1754	FlyBase_Scaffold
1751	FlyBase_Scaffold
1747	FlyBase_Scaffold
1747	FlyBase_Scaffold
1747	FlyBase_Scaffold
1743	FlyBase_Scaffold
1741	FlyBase_Scaffold
1738	FlyBase_Scaffold
1737	FlyBase_Scaffold
1734	FlyBase_Scaffold
1733	FlyBase_Scaffold
1732	FlyBase_Scaffold
1728	FlyBase_Scaffold
1724	FlyBase_Scaffold
1724	FlyBase_Scaffold
1719	FlyBase_Scaffold
1719	FlyBase_Scaffold
1716	FlyBase_Scaffold
1716	FlyBase_Scaffold
1715	FlyBase_Scaffold
1714	FlyBase_Scaffold
1713	FlyBase_Scaffold
1712	FlyBase_Scaffold
1710	FlyBase_Scaffold
1710	FlyBase_Scaffold
1709	FlyBase_Scaffold
1708	FlyBase_Scaffold
1704	FlyBase_Scaffold
1703	FlyBase_Scaffold
1703	FlyBase_Scaffold
1696	FlyBase_Scaffold
1690	FlyBase_Scaffold
1690	FlyBase_Scaffold
1687	FlyBase_Scaffold
1685	FlyBase_Scaffold
1683	FlyBase_Scaffold
1683	FlyBase_Scaffold
1683	FlyBase_Scaffold
1680	FlyBase_Scaffold
1679	FlyBase_Scaffold
1678	FlyBase_Scaffold
1675	FlyBase_Scaffold
1667	FlyBase_Scaffold
1657	FlyBase_Scaffold
1650	FlyBase_Scaffold
1645	FlyBase_Scaffold
1643	FlyBase_Scaffold
1643	FlyBase_Scaffold
1641	FlyBase_Scaffold
1637	FlyBase_Scaffold
1637	FlyBase_Scaffold
1637	FlyBase_Scaffold
1636	FlyBase_Scaffold
1630	FlyBase_Scaffold
1629	FlyBase_Scaffold
1625	FlyBase_Scaffold
1625	FlyBase_Scaffold
1623	FlyBase_Scaffold
1622	FlyBase_Scaffold
1619	FlyBase_Scaffold
1614	FlyBase_Scaffold
1611	FlyBase_Scaffold
1610	FlyBase_Scaffold
1610	FlyBase_Scaffold
1608	FlyBase_Scaffold
1597	FlyBase_Scaffold
1595	FlyBase_Scaffold
1594	FlyBase_Scaffold
1586	FlyBase_Scaffold
1586	FlyBase_Scaffold
1586	FlyBase_Scaffold
1581	FlyBase_Scaffold
1577	FlyBase_Scaffold
1577	FlyBase_Scaffold
1575	FlyBase_Scaffold
1573	FlyBase_Scaffold
1571	FlyBase_Scaffold
1567	FlyBase_Scaffold
1566	FlyBase_Scaffold
1560	FlyBase_Scaffold
1560	FlyBase_Scaffold
1558	FlyBase_Scaffold
1556	FlyBase_Scaffold
1556	FlyBase_Scaffold
1555	FlyBase_Scaffold
1553	FlyBase_Scaffold
1552	FlyBase_Scaffold
1550	FlyBase_Scaffold
1550	FlyBase_Scaffold
1549	FlyBase_Scaffold
1546	FlyBase_Scaffold
1544	FlyBase_Scaffold
1543	FlyBase_Scaffold
1541	FlyBase_Scaffold
1540	FlyBase_Scaffold
1538	FlyBase_Scaffold
1534	FlyBase_Scaffold
1533	FlyBase_Scaffold
1533	FlyBase_Scaffold
1532	FlyBase_Scaffold
1529	FlyBase_Scaffold
1527	FlyBase_Scaffold
1525	FlyBase_Scaffold
1525	FlyBase_Scaffold
1525	FlyBase_Scaffold
1521	FlyBase_Scaffold
1520	FlyBase_Scaffold
1519	FlyBase_Scaffold
1518	FlyBase_Scaffold
1516	FlyBase_Scaffold
1510	FlyBase_Scaffold
1509	FlyBase_Scaffold
1508	FlyBase_Scaffold
1504	FlyBase_Scaffold
1504	FlyBase_Scaffold
1502	FlyBase_Scaffold
1494	FlyBase_Scaffold
1492	FlyBase_Scaffold
1492	FlyBase_Scaffold
1490	FlyBase_Scaffold
1489	FlyBase_Scaffold
1488	FlyBase_Scaffold
1487	FlyBase_Scaffold
1487	FlyBase_Scaffold
1485	FlyBase_Scaffold
1484	FlyBase_Scaffold
1482	FlyBase_Scaffold
1478	FlyBase_Scaffold
1476	FlyBase_Scaffold
1475	FlyBase_Scaffold
1473	FlyBase_Scaffold
1471	FlyBase_Scaffold
1468	FlyBase_Scaffold
1467	FlyBase_Scaffold
1466	FlyBase_Scaffold
1464	FlyBase_Scaffold
1462	FlyBase_Scaffold
1461	FlyBase_Scaffold
1461	FlyBase_Scaffold
1459	FlyBase_Scaffold
1458	FlyBase_Scaffold
1456	FlyBase_Scaffold
1453	FlyBase_Scaffold
1452	FlyBase_Scaffold
1452	FlyBase_Scaffold
1451	FlyBase_Scaffold
1446	FlyBase_Scaffold
1446	FlyBase_Scaffold
1445	FlyBase_Scaffold
1443	FlyBase_Scaffold
1441	FlyBase_Scaffold
1440	FlyBase_Scaffold
1436	FlyBase_Scaffold
1432	FlyBase_Scaffold
1432	FlyBase_Scaffold
1432	FlyBase_Scaffold
1430	FlyBase_Scaffold
1429	FlyBase_Scaffold
1429	FlyBase_Scaffold
1425	FlyBase_Scaffold
1424	FlyBase_Scaffold
1424	FlyBase_Scaffold
1424	FlyBase_Scaffold
1423	FlyBase_Scaffold
1422	FlyBase_Scaffold
1421	FlyBase_Scaffold
1419	FlyBase_Scaffold
1416	FlyBase_Scaffold
1416	FlyBase_Scaffold
1416	FlyBase_Scaffold
1415	FlyBase_Scaffold
1412	FlyBase_Scaffold
1412	FlyBase_Scaffold
1411	FlyBase_Scaffold
1410	FlyBase_Scaffold
1408	FlyBase_Scaffold
1408	FlyBase_Scaffold
1407	FlyBase_Scaffold
1406	FlyBase_Scaffold
1404	FlyBase_Scaffold
1402	FlyBase_Scaffold
1395	FlyBase_Scaffold
1394	FlyBase_Scaffold
1393	FlyBase_Scaffold
1391	FlyBase_Scaffold
1391	FlyBase_Scaffold
1391	FlyBase_Scaffold
1386	FlyBase_Scaffold
1386	FlyBase_Scaffold
1385	FlyBase_Scaffold
1384	FlyBase_Scaffold
1383	FlyBase_Scaffold
1382	FlyBase_Scaffold
1381	FlyBase_Scaffold
1381	FlyBase_Scaffold
1380	FlyBase_Scaffold
1380	FlyBase_Scaffold
1379	FlyBase_Scaffold
1378	FlyBase_Scaffold
1377	FlyBase_Scaffold
1377	FlyBase_Scaffold
1377	FlyBase_Scaffold
1377	FlyBase_Scaffold
1376	FlyBase_Scaffold
1375	FlyBase_Scaffold
1374	FlyBase_Scaffold
1374	FlyBase_Scaffold
1373	FlyBase_Scaffold
1371	FlyBase_Scaffold
1369	FlyBase_Scaffold
1368	FlyBase_Scaffold
1366	FlyBase_Scaffold
1361	FlyBase_Scaffold
1360	FlyBase_Scaffold
1356	FlyBase_Scaffold
1356	FlyBase_Scaffold
1355	FlyBase_Scaffold
1355	FlyBase_Scaffold
1352	FlyBase_Scaffold
1351	FlyBase_Scaffold
1347	FlyBase_Scaffold
1347	FlyBase_Scaffold
1346	FlyBase_Scaffold
1344	FlyBase_Scaffold
1343	FlyBase_Scaffold
1341	FlyBase_Scaffold
1340	FlyBase_Scaffold
1340	FlyBase_Scaffold
1340	FlyBase_Scaffold
1339	FlyBase_Scaffold
1339	FlyBase_Scaffold
1337	FlyBase_Scaffold
1337	FlyBase_Scaffold
1336	FlyBase_Scaffold
1334	FlyBase_Scaffold
1333	FlyBase_Scaffold
1333	FlyBase_Scaffold
1333	FlyBase_Scaffold
1332	FlyBase_Scaffold
1330	FlyBase_Scaffold
1330	FlyBase_Scaffold
1328	FlyBase_Scaffold
1327	FlyBase_Scaffold
1326	FlyBase_Scaffold
1326	FlyBase_Scaffold
1323	FlyBase_Scaffold
1323	FlyBase_Scaffold
1322	FlyBase_Scaffold
1316	FlyBase_Scaffold
1315	FlyBase_Scaffold
1315	FlyBase_Scaffold
1315	FlyBase_Scaffold
1315	FlyBase_Scaffold
1312	FlyBase_Scaffold
1311	FlyBase_Scaffold
1311	FlyBase_Scaffold
1310	FlyBase_Scaffold
1310	FlyBase_Scaffold
1309	FlyBase_Scaffold
1308	FlyBase_Scaffold
1306	FlyBase_Scaffold
1304	FlyBase_Scaffold
1304	FlyBase_Scaffold
1304	FlyBase_Scaffold
1304	FlyBase_Scaffold
1303	FlyBase_Scaffold
1303	FlyBase_Scaffold
1302	FlyBase_Scaffold
1301	FlyBase_Scaffold
1301	FlyBase_Scaffold
1299	FlyBase_Scaffold
1297	FlyBase_Scaffold
1297	FlyBase_Scaffold
1297	FlyBase_Scaffold
1296	FlyBase_Scaffold
1295	FlyBase_Scaffold
1294	FlyBase_Scaffold
1294	FlyBase_Scaffold
1294	FlyBase_Scaffold
1293	FlyBase_Scaffold
1291	FlyBase_Scaffold
1290	FlyBase_Scaffold
1289	FlyBase_Scaffold
1287	FlyBase_Scaffold
1286	FlyBase_Scaffold
1285	FlyBase_Scaffold
1284	FlyBase_Scaffold
1284	FlyBase_Scaffold
1283	FlyBase_Scaffold
1283	FlyBase_Scaffold
1282	FlyBase_Scaffold
1281	FlyBase_Scaffold
1280	FlyBase_Scaffold
1280	FlyBase_Scaffold
1279	FlyBase_Scaffold
1278	FlyBase_Scaffold
1278	FlyBase_Scaffold
1278	FlyBase_Scaffold
1277	FlyBase_Scaffold
1277	FlyBase_Scaffold
1277	FlyBase_Scaffold
1276	FlyBase_Scaffold
1275	FlyBase_Scaffold
1275	FlyBase_Scaffold
1274	FlyBase_Scaffold
1274	FlyBase_Scaffold
1272	FlyBase_Scaffold
1271	FlyBase_Scaffold
1271	FlyBase_Scaffold
1271	FlyBase_Scaffold
1271	FlyBase_Scaffold
1271	FlyBase_Scaffold
1270	FlyBase_Scaffold
1270	FlyBase_Scaffold
1270	FlyBase_Scaffold
1269	FlyBase_Scaffold
1268	FlyBase_Scaffold
1268	FlyBase_Scaffold
1266	FlyBase_Scaffold
1265	FlyBase_Scaffold
1264	FlyBase_Scaffold
1263	FlyBase_Scaffold
1263	FlyBase_Scaffold
1263	FlyBase_Scaffold
1262	FlyBase_Scaffold
1262	FlyBase_Scaffold
1262	FlyBase_Scaffold
1261	FlyBase_Scaffold
1261	FlyBase_Scaffold
1260	FlyBase_Scaffold
1260	FlyBase_Scaffold
1260	FlyBase_Scaffold
1260	FlyBase_Scaffold
1259	FlyBase_Scaffold
1258	FlyBase_Scaffold
1258	FlyBase_Scaffold
1258	FlyBase_Scaffold
1257	FlyBase_Scaffold
1253	FlyBase_Scaffold
1253	FlyBase_Scaffold
1252	FlyBase_Scaffold
1251	FlyBase_Scaffold
1251	FlyBase_Scaffold
1251	FlyBase_Scaffold
1251	FlyBase_Scaffold
1250	FlyBase_Scaffold
1249	FlyBase_Scaffold
1248	FlyBase_Scaffold
1247	FlyBase_Scaffold
1246	FlyBase_Scaffold
1246	FlyBase_Scaffold
1244	FlyBase_Scaffold
1243	FlyBase_Scaffold
1242	FlyBase_Scaffold
1241	FlyBase_Scaffold
1241	FlyBase_Scaffold
1241	FlyBase_Scaffold
1240	FlyBase_Scaffold
1240	FlyBase_Scaffold
1240	FlyBase_Scaffold
1239	FlyBase_Scaffold
1238	FlyBase_Scaffold
1238	FlyBase_Scaffold
1238	FlyBase_Scaffold
1238	FlyBase_Scaffold
1237	FlyBase_Scaffold
1236	FlyBase_Scaffold
1235	FlyBase_Scaffold
1235	FlyBase_Scaffold
1234	FlyBase_Scaffold
1234	FlyBase_Scaffold
1234	FlyBase_Scaffold
1233	FlyBase_Scaffold
1233	FlyBase_Scaffold
1232	FlyBase_Scaffold
1231	FlyBase_Scaffold
1231	FlyBase_Scaffold
1231	FlyBase_Scaffold
1231	FlyBase_Scaffold
1230	FlyBase_Scaffold
1229	FlyBase_Scaffold
1229	FlyBase_Scaffold
1228	FlyBase_Scaffold
1227	FlyBase_Scaffold
1227	FlyBase_Scaffold
1227	FlyBase_Scaffold
1227	FlyBase_Scaffold
1226	FlyBase_Scaffold
1226	FlyBase_Scaffold
1226	FlyBase_Scaffold
1225	FlyBase_Scaffold
1225	FlyBase_Scaffold
1225	FlyBase_Scaffold
1225	FlyBase_Scaffold
1225	FlyBase_Scaffold
1225	FlyBase_Scaffold
1224	FlyBase_Scaffold
1224	FlyBase_Scaffold
1224	FlyBase_Scaffold
1224	FlyBase_Scaffold
1223	FlyBase_Scaffold
1223	FlyBase_Scaffold
1223	FlyBase_Scaffold
1222	FlyBase_Scaffold
1222	FlyBase_Scaffold
1221	FlyBase_Scaffold
1220	FlyBase_Scaffold
1220	FlyBase_Scaffold
1219	FlyBase_Scaffold
1219	FlyBase_Scaffold
1219	FlyBase_Scaffold
1218	FlyBase_Scaffold
1218	FlyBase_Scaffold
1214	FlyBase_Scaffold
1213	FlyBase_Scaffold
1212	FlyBase_Scaffold
1212	FlyBase_Scaffold
1211	FlyBase_Scaffold
1211	FlyBase_Scaffold
1210	FlyBase_Scaffold
1209	FlyBase_Scaffold
1209	FlyBase_Scaffold
1209	FlyBase_Scaffold
1208	FlyBase_Scaffold
1208	FlyBase_Scaffold
1208	FlyBase_Scaffold
1208	FlyBase_Scaffold
1207	FlyBase_Scaffold
1206	FlyBase_Scaffold
1205	FlyBase_Scaffold
1205	FlyBase_Scaffold
1205	FlyBase_Scaffold
1203	FlyBase_Scaffold
1203	FlyBase_Scaffold
1203	FlyBase_Scaffold
1202	FlyBase_Scaffold
1202	FlyBase_Scaffold
1201	FlyBase_Scaffold
1200	FlyBase_Scaffold
1200	FlyBase_Scaffold
1200	FlyBase_Scaffold
1199	FlyBase_Scaffold
1199	FlyBase_Scaffold
1198	FlyBase_Scaffold
1198	FlyBase_Scaffold
1197	FlyBase_Scaffold
1197	FlyBase_Scaffold
1195	FlyBase_Scaffold
1195	FlyBase_Scaffold
1195	FlyBase_Scaffold
1195	FlyBase_Scaffold
1195	FlyBase_Scaffold
1194	FlyBase_Scaffold
1193	FlyBase_Scaffold
1193	FlyBase_Scaffold
1193	FlyBase_Scaffold
1193	FlyBase_Scaffold
1192	FlyBase_Scaffold
1192	FlyBase_Scaffold
1192	FlyBase_Scaffold
1191	FlyBase_Scaffold
1191	FlyBase_Scaffold
1190	FlyBase_Scaffold
1190	FlyBase_Scaffold
1190	FlyBase_Scaffold
1189	FlyBase_Scaffold
1189	FlyBase_Scaffold
1189	FlyBase_Scaffold
1189	FlyBase_Scaffold
1189	FlyBase_Scaffold
1189	FlyBase_Scaffold
1188	FlyBase_Scaffold
1186	FlyBase_Scaffold
1186	FlyBase_Scaffold
1186	FlyBase_Scaffold
1186	FlyBase_Scaffold
1186	FlyBase_Scaffold
1185	FlyBase_Scaffold
1185	FlyBase_Scaffold
1185	FlyBase_Scaffold
1185	FlyBase_Scaffold
1184	FlyBase_Scaffold
1184	FlyBase_Scaffold
1184	FlyBase_Scaffold
1184	FlyBase_Scaffold
1182	FlyBase_Scaffold
1182	FlyBase_Scaffold
1181	FlyBase_Scaffold
1181	FlyBase_Scaffold
1181	FlyBase_Scaffold
1179	FlyBase_Scaffold
1179	FlyBase_Scaffold
1179	FlyBase_Scaffold
1178	FlyBase_Scaffold
1178	FlyBase_Scaffold
1178	FlyBase_Scaffold
1178	FlyBase_Scaffold
1178	FlyBase_Scaffold
1178	FlyBase_Scaffold
1177	FlyBase_Scaffold
1176	FlyBase_Scaffold
1175	FlyBase_Scaffold
1175	FlyBase_Scaffold
1174	FlyBase_Scaffold
1174	FlyBase_Scaffold
1173	FlyBase_Scaffold
1173	FlyBase_Scaffold
1173	FlyBase_Scaffold
1171	FlyBase_Scaffold
1171	FlyBase_Scaffold
1171	FlyBase_Scaffold
1171	FlyBase_Scaffold
1170	FlyBase_Scaffold
1169	FlyBase_Scaffold
1169	FlyBase_Scaffold
1168	FlyBase_Scaffold
1167	FlyBase_Scaffold
1167	FlyBase_Scaffold
1167	FlyBase_Scaffold
1166	FlyBase_Scaffold
1166	FlyBase_Scaffold
1166	FlyBase_Scaffold
1166	FlyBase_Scaffold
1165	FlyBase_Scaffold
1165	FlyBase_Scaffold
1164	FlyBase_Scaffold
1163	FlyBase_Scaffold
1163	FlyBase_Scaffold
1163	FlyBase_Scaffold
1163	FlyBase_Scaffold
1163	FlyBase_Scaffold
1163	FlyBase_Scaffold
1162	FlyBase_Scaffold
1162	FlyBase_Scaffold
1162	FlyBase_Scaffold
1161	FlyBase_Scaffold
1161	FlyBase_Scaffold
1161	FlyBase_Scaffold
1160	FlyBase_Scaffold
1160	FlyBase_Scaffold
1160	FlyBase_Scaffold
1159	FlyBase_Scaffold
1159	FlyBase_Scaffold
1159	FlyBase_Scaffold
1159	FlyBase_Scaffold
1159	FlyBase_Scaffold
1158	FlyBase_Scaffold
1158	FlyBase_Scaffold
1158	FlyBase_Scaffold
1157	FlyBase_Scaffold
1157	FlyBase_Scaffold
1156	FlyBase_Scaffold
1156	FlyBase_Scaffold
1155	FlyBase_Scaffold
1155	FlyBase_Scaffold
1155	FlyBase_Scaffold
1155	FlyBase_Scaffold
1154	FlyBase_Scaffold
1154	FlyBase_Scaffold
1154	FlyBase_Scaffold
1154	FlyBase_Scaffold
1153	FlyBase_Scaffold
1153	FlyBase_Scaffold
1153	FlyBase_Scaffold
1152	FlyBase_Scaffold
1152	FlyBase_Scaffold
1152	FlyBase_Scaffold
1152	FlyBase_Scaffold
1151	FlyBase_Scaffold
1150	FlyBase_Scaffold
1150	FlyBase_Scaffold
1148	FlyBase_Scaffold
1148	FlyBase_Scaffold
1148	FlyBase_Scaffold
1148	FlyBase_Scaffold
1148	FlyBase_Scaffold
1148	FlyBase_Scaffold
1147	FlyBase_Scaffold
1147	FlyBase_Scaffold
1147	FlyBase_Scaffold
1146	FlyBase_Scaffold
1146	FlyBase_Scaffold
1146	FlyBase_Scaffold
1145	FlyBase_Scaffold
1144	FlyBase_Scaffold
1144	FlyBase_Scaffold
1144	FlyBase_Scaffold
1144	FlyBase_Scaffold
1144	FlyBase_Scaffold
1143	FlyBase_Scaffold
1143	FlyBase_Scaffold
1142	FlyBase_Scaffold
1142	FlyBase_Scaffold
1142	FlyBase_Scaffold
1141	FlyBase_Scaffold
1141	FlyBase_Scaffold
1140	FlyBase_Scaffold
1140	FlyBase_Scaffold
1140	FlyBase_Scaffold
1140	FlyBase_Scaffold
1139	FlyBase_Scaffold
1139	FlyBase_Scaffold
1139	FlyBase_Scaffold
1139	FlyBase_Scaffold
1139	FlyBase_Scaffold
1138	FlyBase_Scaffold
1137	FlyBase_Scaffold
1136	FlyBase_Scaffold
1136	FlyBase_Scaffold
1136	FlyBase_Scaffold
1136	FlyBase_Scaffold
1135	FlyBase_Scaffold
1135	FlyBase_Scaffold
1135	FlyBase_Scaffold
1134	FlyBase_Scaffold
1134	FlyBase_Scaffold
1134	FlyBase_Scaffold
1134	FlyBase_Scaffold
1133	FlyBase_Scaffold
1133	FlyBase_Scaffold
1133	FlyBase_Scaffold
1132	FlyBase_Scaffold
1132	FlyBase_Scaffold
1132	FlyBase_Scaffold
1132	FlyBase_Scaffold
1131	FlyBase_Scaffold
1131	FlyBase_Scaffold
1131	FlyBase_Scaffold
1130	FlyBase_Scaffold
1130	FlyBase_Scaffold
1130	FlyBase_Scaffold
1129	FlyBase_Scaffold
1129	FlyBase_Scaffold
1129	FlyBase_Scaffold
1129	FlyBase_Scaffold
1127	FlyBase_Scaffold
1127	FlyBase_Scaffold
1126	FlyBase_Scaffold
1126	FlyBase_Scaffold
1126	FlyBase_Scaffold
1126	FlyBase_Scaffold
1126	FlyBase_Scaffold
1125	FlyBase_Scaffold
1125	FlyBase_Scaffold
1124	FlyBase_Scaffold
1124	FlyBase_Scaffold
1123	FlyBase_Scaffold
1123	FlyBase_Scaffold
1123	FlyBase_Scaffold
1123	FlyBase_Scaffold
1123	FlyBase_Scaffold
1122	FlyBase_Scaffold
1121	FlyBase_Scaffold
1120	FlyBase_Scaffold
1119	FlyBase_Scaffold
1119	FlyBase_Scaffold
1118	FlyBase_Scaffold
1118	FlyBase_Scaffold
1118	FlyBase_Scaffold
1118	FlyBase_Scaffold
1117	FlyBase_Scaffold
1117	FlyBase_Scaffold
1117	FlyBase_Scaffold
1117	FlyBase_Scaffold
1117	FlyBase_Scaffold
1117	FlyBase_Scaffold
1116	FlyBase_Scaffold
1116	FlyBase_Scaffold
1116	FlyBase_Scaffold
1116	FlyBase_Scaffold
1116	FlyBase_Scaffold
1116	FlyBase_Scaffold
1115	FlyBase_Scaffold
1115	FlyBase_Scaffold
1115	FlyBase_Scaffold
1114	FlyBase_Scaffold
1114	FlyBase_Scaffold
1114	FlyBase_Scaffold
1114	FlyBase_Scaffold
1114	FlyBase_Scaffold
1114	FlyBase_Scaffold
1112	FlyBase_Scaffold
1112	FlyBase_Scaffold
1112	FlyBase_Scaffold
1112	FlyBase_Scaffold
1111	FlyBase_Scaffold
1110	FlyBase_Scaffold
1110	FlyBase_Scaffold
1110	FlyBase_Scaffold
1110	FlyBase_Scaffold
1109	FlyBase_Scaffold
1109	FlyBase_Scaffold
1109	FlyBase_Scaffold
1109	FlyBase_Scaffold
1108	FlyBase_Scaffold
1108	FlyBase_Scaffold
1107	FlyBase_Scaffold
1107	FlyBase_Scaffold
1107	FlyBase_Scaffold
1106	FlyBase_Scaffold
1106	FlyBase_Scaffold
1105	FlyBase_Scaffold
1105	FlyBase_Scaffold
1105	FlyBase_Scaffold
1105	FlyBase_Scaffold
1105	FlyBase_Scaffold
1105	FlyBase_Scaffold
1103	FlyBase_Scaffold
1103	FlyBase_Scaffold
1103	FlyBase_Scaffold
1102	FlyBase_Scaffold
1102	FlyBase_Scaffold
1102	FlyBase_Scaffold
1101	FlyBase_Scaffold
1101	FlyBase_Scaffold
1101	FlyBase_Scaffold
1100	FlyBase_Scaffold
1100	FlyBase_Scaffold
1099	FlyBase_Scaffold
1099	FlyBase_Scaffold
1098	FlyBase_Scaffold
1098	FlyBase_Scaffold
1098	FlyBase_Scaffold
1097	FlyBase_Scaffold
1097	FlyBase_Scaffold
1097	FlyBase_Scaffold
1096	FlyBase_Scaffold
1096	FlyBase_Scaffold
1094	FlyBase_Scaffold
1093	FlyBase_Scaffold
1092	FlyBase_Scaffold
1091	FlyBase_Scaffold
1091	FlyBase_Scaffold
1090	FlyBase_Scaffold
1090	FlyBase_Scaffold
1090	FlyBase_Scaffold
1090	FlyBase_Scaffold
1090	FlyBase_Scaffold
1089	FlyBase_Scaffold
1089	FlyBase_Scaffold
1088	FlyBase_Scaffold
1088	FlyBase_Scaffold
1088	FlyBase_Scaffold
1088	FlyBase_Scaffold
1087	FlyBase_Scaffold
1087	FlyBase_Scaffold
1087	FlyBase_Scaffold
1086	FlyBase_Scaffold
1086	FlyBase_Scaffold
1086	FlyBase_Scaffold
1086	FlyBase_Scaffold
1084	FlyBase_Scaffold
1084	FlyBase_Scaffold
1084	FlyBase_Scaffold
1084	FlyBase_Scaffold
1084	FlyBase_Scaffold
1083	FlyBase_Scaffold
1083	FlyBase_Scaffold
1083	FlyBase_Scaffold
1082	FlyBase_Scaffold
1082	FlyBase_Scaffold
1081	FlyBase_Scaffold
1081	FlyBase_Scaffold
1080	FlyBase_Scaffold
1080	FlyBase_Scaffold
1080	FlyBase_Scaffold
1079	FlyBase_Scaffold
1079	FlyBase_Scaffold
1078	FlyBase_Scaffold
1078	FlyBase_Scaffold
1078	FlyBase_Scaffold
1078	FlyBase_Scaffold
1077	FlyBase_Scaffold
1077	FlyBase_Scaffold
1076	FlyBase_Scaffold
1076	FlyBase_Scaffold
1076	FlyBase_Scaffold
1076	FlyBase_Scaffold
1075	FlyBase_Scaffold
1075	FlyBase_Scaffold
1075	FlyBase_Scaffold
1075	FlyBase_Scaffold
1074	FlyBase_Scaffold
1074	FlyBase_Scaffold
1074	FlyBase_Scaffold
1074	FlyBase_Scaffold
1073	FlyBase_Scaffold
1072	FlyBase_Scaffold
1072	FlyBase_Scaffold
1071	FlyBase_Scaffold
1071	FlyBase_Scaffold
1070	FlyBase_Scaffold
1070	FlyBase_Scaffold
1070	FlyBase_Scaffold
1069	FlyBase_Scaffold
1069	FlyBase_Scaffold
1068	FlyBase_Scaffold
1067	FlyBase_Scaffold
1067	FlyBase_Scaffold
1067	FlyBase_Scaffold
1066	FlyBase_Scaffold
1064	FlyBase_Scaffold
1064	FlyBase_Scaffold
1064	FlyBase_Scaffold
1063	FlyBase_Scaffold
1063	FlyBase_Scaffold
1063	FlyBase_Scaffold
1063	FlyBase_Scaffold
1063	FlyBase_Scaffold
1063	FlyBase_Scaffold
1063	FlyBase_Scaffold
1063	FlyBase_Scaffold
1062	FlyBase_Scaffold
1062	FlyBase_Scaffold
1062	FlyBase_Scaffold
1062	FlyBase_Scaffold
1062	FlyBase_Scaffold
1061	FlyBase_Scaffold
1060	FlyBase_Scaffold
1060	FlyBase_Scaffold
1060	FlyBase_Scaffold
1059	FlyBase_Scaffold
1059	FlyBase_Scaffold
1059	FlyBase_Scaffold
1058	FlyBase_Scaffold
1058	FlyBase_Scaffold
1058	FlyBase_Scaffold
1058	FlyBase_Scaffold
1057	FlyBase_Scaffold
1056	FlyBase_Scaffold
1056	FlyBase_Scaffold
1056	FlyBase_Scaffold
1056	FlyBase_Scaffold
1055	FlyBase_Scaffold
1055	FlyBase_Scaffold
1055	FlyBase_Scaffold
1054	FlyBase_Scaffold
1054	FlyBase_Scaffold
1053	FlyBase_Scaffold
1053	FlyBase_Scaffold
1053	FlyBase_Scaffold
1053	FlyBase_Scaffold
1053	FlyBase_Scaffold
1052	FlyBase_Scaffold
1052	FlyBase_Scaffold
1052	FlyBase_Scaffold
1051	FlyBase_Scaffold
1051	FlyBase_Scaffold
1051	FlyBase_Scaffold
1051	FlyBase_Scaffold
1051	FlyBase_Scaffold
1050	FlyBase_Scaffold
1050	FlyBase_Scaffold
1049	FlyBase_Scaffold
1049	FlyBase_Scaffold
1049	FlyBase_Scaffold
1049	FlyBase_Scaffold
1049	FlyBase_Scaffold
1048	FlyBase_Scaffold
1048	FlyBase_Scaffold
1048	FlyBase_Scaffold
1048	FlyBase_Scaffold
1048	FlyBase_Scaffold
1047	FlyBase_Scaffold
1047	FlyBase_Scaffold
1047	FlyBase_Scaffold
1047	FlyBase_Scaffold
1046	FlyBase_Scaffold
1045	FlyBase_Scaffold
1045	FlyBase_Scaffold
