"IMG.Genome.ID","PC5","MAT","mTwarmQ","mTcoldQ","AP","PwetM","PdryM","PS","PwetQ","PdryQ","PwarmQ","PcoldQ","MDR","ISO","TS","MaxTwarmM","MinTcoldM","TAR","mTwetQ","mTdryQ","ET","AI","soil_pH","soil_ocd","soil_cec","soil_clay","soil_bdod","soil_nitrogen","soil_cfvo","soil_ocs","soil_sand","soil_silt","elevation","npp_mean","evi_mean","land_cover"
"3300082224",-0.999402792818469,25.1766357421875,26.5841121673584,23.519458770752,1154.18481445312,188.730819702148,29.3850784301758,58.5904693603516,515.192443847656,97.5728378295898,319.649383544922,97.5728378295898,12.1609296798706,77.4354248046875,129.400283813477,32.6701049804688,16.965425491333,15.7046785354614,26.3390960693359,23.519458770752,1910.20947265625,0.604043781757355,7.64183187484741,34.2839584350586,31.0687599182129,43.1150398254395,13.499493598938,35.1231002807617,14.4535932540894,7.92084503173828,22.2941837310791,34.5961151123047,169.170455932617,1.57418394088745,0.47199222445488,"8"
"3300082226",1.04938739822851,15.3889646530151,22.6357345581055,8.79455661773682,937.259094238281,191.115051269531,2,84.372688293457,493.566162109375,17,17,481.428894042969,7.35535383224487,32.8773078918457,575.825134277344,27.6467151641846,5.27460622787476,22.3721084594727,8.79455661773682,22.6357345581055,1618.4404296875,0.578751385211945,6.9080023765564,27.737585067749,19.8339672088623,26.6796169281006,14.0287094116211,19.4242000579834,16.4122276306152,5.02787113189697,26.7024040222168,46.6400833129883,616.549133300781,1.02888679504395,0.275229454040527,"10"
"3300082228",0.689552858413979,25.6713638305664,27.1111717224121,23.9972972869873,938.626037597656,156.109634399414,22.6841735839844,60.0609474182129,423.289306640625,77.4944763183594,256.021759033203,77.4944763183594,12.2145147323608,77.0700378417969,131.705947875977,33.2118301391602,17.3631649017334,15.8486652374268,26.8413734436035,23.9972972869873,1942.47509765625,0.483142763376236,7.20380687713623,30.1964721679688,35.8642234802246,42.0480117797852,14.0924043655396,34.9945335388184,20.0387954711914,6.88027858734131,20.359619140625,37.5938720703125,71.3963241577148,1.42200243473053,0.472269088029861,"2"
"3300082235",-1.0248491011521,25.2077827453613,26.6197490692139,23.5429935455322,1130.47436523438,185.348541259766,27.8814220428467,58.915096282959,505.959442138672,94.7926483154297,313.136993408203,94.7926483154297,12.1355409622192,77.3020477294922,129.956329345703,32.6960601806641,16.9970188140869,15.6990413665771,26.3780212402344,23.5429935455322,1910.05676269531,0.59167742729187,7.40485668182373,32.3108863830566,33.2538375854492,44.3160781860352,13.5827360153198,36.7434692382812,16.1573753356934,7.71188735961914,21.6317939758301,34.0596694946289,168.793960571289,1.54819476604462,0.482719510793686,"8"
"3300082236",0.849660408830044,25.2077827453613,26.6197490692139,23.5429935455322,1130.47436523438,185.348541259766,27.8814220428467,58.915096282959,505.959442138672,94.7926483154297,313.136993408203,94.7926483154297,12.1355409622192,77.3020477294922,129.956329345703,32.6960601806641,16.9970188140869,15.6990413665771,26.3780212402344,23.5429935455322,1910.05676269531,0.59167742729187,7.40485668182373,32.3108863830566,33.2538375854492,44.3160781860352,13.5827360153198,36.7434692382812,16.1573753356934,7.71188735961914,21.6317939758301,34.0596694946289,168.793960571289,1.54819476604462,0.482719510793686,"8"
"3300082239",-2.2065226210372,-10.1465663909912,7.97894191741943,-24.4722919464111,241.941986083984,48,8,65.5358123779297,123.132179260254,27.8973407745361,123.132179260254,34,10.1112451553345,22.7023258209229,1366.98107910156,14.3147296905518,-30.2234840393066,44.5382118225098,7.97894191741943,-13.4806528091431,439,0.550496399402618,4.86921501159668,61.3531112670898,37.3200340270996,21.2532005310059,6.31042098999023,127.69499206543,12.243444442749,7.62964248657227,41.8621215820312,36.8852119445801,NA,0.187644496560097,0.148141488432884,"7"
"3300082240",0.323126784588707,16.6208534240723,25.7360801696777,8.40497970581055,553.944091796875,99.4119110107422,1,85.1482696533203,281.620971679688,7,13,276.874877929688,15.5078430175781,44.853214263916,721.404541015625,36.5492210388184,1.97460997104645,34.5746078491211,9.53868579864502,25.577615737915,2121.126953125,0.261010736227036,5.96873950958252,17.7113590240479,7.2083625793457,10.2207040786743,16.1831169128418,10.5244388580322,6.03652048110962,2.75925540924072,70.4419326782227,19.3470363616943,411.205322265625,0.538744032382965,0.269105672836304,"10"
"3300082244",0.0770057308783014,20.8504199981689,26.7537250518799,14.1990795135498,1302.35815429688,179.709182739258,61,43.2303466796875,523.181579589844,200.955810546875,523.181579589844,237.802368164062,11.7563610076904,46.3460121154785,514.904663085938,32.6665000915527,7.30000019073486,25.3665008544922,26.7537250518799,18.3324127197266,1655.47644042969,0.786361634731293,5.06188344955444,15.2860774993896,12.3902292251587,3.33820390701294,14.4955234527588,154.674835205078,1.01717221736908,2.94182229042053,90.3343276977539,6.32534694671631,18.1134853363037,0.922663033008575,0.422193735837936,"8"
"3300082245",0.207367891139814,19.1361904144287,28.216667175293,9.45720386505127,916.489013671875,127,50,29.1453723907471,295.168823242188,179.887954711914,186,179.887954711914,12.8411054611206,38.331657409668,760.808349609375,35.5,2,33.5,22.955436706543,9.45720386505127,1826.66235351562,0.501519441604614,7.38401889801025,22.0356159210205,36.5575904846191,45.9680595397949,16.9153423309326,12.6564083099365,0.511311411857605,5.39718914031982,10.57643699646,43.465259552002,166.90788269043,0.475559532642365,0.301143914461136,"10"
"3300082252",-0.366166704415756,6.97355794906616,18.5491943359375,-5.21518802642822,1113.80041503906,102.855308532715,79.8553085327148,7.62586641311646,293.84765625,254.56591796875,293.84765625,260.193389892578,12.2189655303955,31.4803714752197,967.148254394531,26.4144687652588,-12.3999996185303,38.8144683837891,18.5491943359375,-4.51139116287231,1004.82647705078,1.10760140419006,4.71887636184692,29.3803215026855,18.1420974731445,8.68120956420898,12.0591802597046,47.9603805541992,10.9203586578369,5.93821430206299,60.8271255493164,30.5111026763916,370.748229980469,0.679906070232391,0.407437890768051,"5"
