"IMG.Genome.ID","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76"
"3300012893",-4.87865079790729,-2.93274545162666,0.0395899642752265,3.36858126357031,-1.62308783157277,0.463324873171926,2.94399582461915,-0.212837346162967,1.36242067448478,-1.75666984857481,-1.6347512092259,-0.227431721177508,-1.50905121589711,0.798122347340929,-1.20536425657732,1.3240555458815,0.398796515929073,0.0667624156057365,0.10846259001691,1.75451181956535,0.961320670067826,0.706901814844661,-0.193731928958403,0.0522080966786204,0.538209265741694,0.661280220758252,-0.96885533416907,0.839040738521259,0.576647125321068,0.123009301328765,0.574908454269257,-0.916761854756772,1.61319287328156,1.39712682563312,0.529131877736047,0.446522147759008,0.309787079187925,-1.0773434024321,-0.197268785009393,0.740255749387439,0.870383428601817,0.69560041121351,1.10336658784502,-0.146927848887898,-0.00814274425518535,0.223124703247532,0.24060644600027,0.268831261103726,0.800446548301695,0.0284816337454188,0.500049506492412,-0.442761188030018,0.485221662035044,0.154367568753103,0.092238295796632,-0.716455984143438,-0.165609857269007,0.725276221393531,0.0644655937903954,0.168413106352855,-1.19340671089687,0.272690878416593,-0.0159561404639553,0.135731260063338,0.0293130933663679,-0.258214955853169,-0.107544736670597,-0.500761482056267,-0.361691156490463,-0.466264629156497,-6.10622663543836e-16,2.42861286636753e-16,-9.71445146547012e-16,-3.98986399474666e-17,-4.97323536519101e-16,-5.55111512312578e-17
"3300012900",4.61570733755486,0.612703674649996,0.519302233219882,0.116822945967909,-2.17351812396014,-0.164767868166939,1.22581539053393,-0.340938491049937,1.91054434720209,1.40197292725898,0.154622604871994,-0.34788254365172,0.346726618243392,-0.748463798789683,-1.0125336919372,0.548432097073818,-0.707951168444417,0.0209475772530692,0.0305201739943233,0.251528608081081,-0.410290163513435,1.86108861088136,-0.918888060739407,1.04347704630936,0.220726714180854,0.434487756530459,0.273515338107015,-0.0543778326968675,-0.0866973365368751,-1.9677324387431,0.950145744902836,0.566621159356086,0.814155654242296,-0.0219764626250631,0.237294832515241,1.13736167308974,0.801467166496613,-0.116038894912992,-0.739911120943876,-1.45579614014198,0.717281512530401,0.884774442660939,-0.585354286372886,0.725723165189635,-0.556925053409177,0.661147292267131,-0.033531167478128,0.0551995827462894,0.664272788911196,0.17971928988784,-0.284033184362766,-0.0120934269449867,0.409504473647508,0.784083218703684,-0.383905525502779,-0.785640648500567,0.0596444605911474,-0.516412083016178,-0.0853668937871824,0.422590860321965,-0.00189373547427923,0.789399013651018,-0.521922573895946,0.636063498582352,-0.503473788625496,-0.205222972813651,-0.381773885555931,0.467228712385352,-0.288013973638641,0.0764933055085975,-8.74300631892311e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,2.61075883134509e-16,1.11022302462516e-16
"3300012909",0.947314599094733,4.76267643358823,-2.18301015170078,2.85881412491566,1.73234962452213,2.0862614610918,-2.79868139355291,1.96659468225487,-0.41576983804819,1.40636004816493,-1.02649064474085,0.0954782920030729,1.21121445509584,-0.453739765435603,-1.27105617826823,-0.12114984566115,-0.325735362838614,-0.0121467188995807,-0.344354208721984,-0.72156895830056,0.15573831785542,2.60292052800078,0.113216404378624,0.677867326292458,-1.53315191882429,-0.992477069433652,0.308736230131738,1.12471209724181,0.990910632303314,-0.745945482084155,0.500444846136114,-0.661192670048722,0.968037731891597,-0.116567874451876,0.507844764241311,-0.198387534592391,-0.248737035673152,-0.391707393706765,0.602582716361087,-1.00418574143063,0.229364355604917,-0.914911607653739,-0.951655812692133,-0.462265082757835,2.66213743572823,-0.694471241843961,0.799025838791681,-0.640371140207097,-1.88886932019428,1.67181155778463,1.04909378377044,-0.479885427063527,0.323784227432513,-0.453251433605922,-0.6820604473266,0.193592876305891,0.474361178270994,-0.0725079317948685,-0.411737590306669,0.216825188303405,-0.339913804460777,0.597497097425833,0.00547402518200391,0.586255451019041,0.9713342082728,0.710209604131851,-0.0312723226050868,0.136353048558331,0.125863689885061,0.0231061841625582,1.11022302462516e-16,1.51961776495568e-15,-2.22044604925031e-16,9.40220123979429e-16,-5.22585447138013e-16,3.33066907387547e-16
"3300012912",5.53910412743414,-0.86510364737492,-0.225694872227879,-0.781497952105935,-0.18464758700916,-0.804799282461528,2.52432078537477,-0.911836956581409,1.85083438919666,-1.02405397308828,-0.873315700130835,1.07503858767335,-1.54334502614809,0.00732508338553561,0.612255141205044,1.23573571851142,-1.28750130456616,0.0396202901490373,0.485861047729043,0.565522045074119,-1.55580477284874,2.74184948523661,-0.679618074251705,0.199462058115009,0.850262477179413,0.0633467045035472,0.743288359211429,0.1675273624391,0.0194163416821835,-0.840037789301928,0.1154468132741,0.455296159068891,-0.158008981549988,-0.365418821510642,0.5422624228276,0.649757928349557,0.246946952144356,0.107471718695611,0.0473071344200389,-0.606405975840837,0.0540261396069026,0.339307609345497,0.277728065447853,0.507656358287359,-0.290897243407629,-0.146812459794978,0.280703214402388,-0.111828452373095,0.443220979472925,-0.251249892389516,-0.309520973050562,0.335408732469505,0.55687407310393,-0.0389945248261316,-0.0768877753417717,-0.076424730447426,0.0664228966790688,-0.0867732398272018,-0.261277116909842,-0.0202129751092411,0.743235946905773,-0.48614577512333,0.140918430721445,0.543115088348901,-0.243413512016795,0.31682374008476,0.00772178853645294,0.708245418074193,-0.0834100385352503,-0.0155553605008761,-9.0205620750794e-16,-6.93889390390723e-18,0,8.41340885848751e-17,7.43654270107807e-16,1.11022302462516e-16
"3300012913",5.96916216599575,-0.226409576899372,1.56371068502441,-0.0597075323945224,-1.60426706054592,2.01182133934122,1.8573265341705,-5.12589037152381,1.38614882493789,1.90100833292347,0.57593031689561,-0.227734848703899,-0.706833275003554,-1.05575375565889,-0.220627530656919,1.66837799208329,-1.16878160756565,0.241681551908701,0.441540647533846,-0.152133478267413,-0.864623746610777,2.50584799915982,-0.719622638751956,0.0333301062623976,-0.12361892808352,-0.607392465471647,0.126472818419421,0.552284449016608,-0.0413804478357791,0.650986320646892,0.0998183284769625,-1.24881252451319,-0.397062895261902,0.0772363085914158,0.774324073485037,-0.509509851217488,-0.523251395729677,0.799222941711399,0.582060088137145,-0.660554354519427,-0.150198981994861,-0.890502737530982,0.254568055994295,0.127491918296033,-0.0171659308430958,-0.0764234210420008,-1.11614583805464,-0.140481602110474,0.191396165917633,0.134840029282905,0.265213743531157,-1.52359042586568,-0.360753923753878,0.0136941902077079,-0.401553015434281,0.0955034310430204,0.436750624456482,-0.707729471515752,-0.413758261082971,-0.0146781534933668,-1.1182270365498,-0.398978855432017,0.125590049535315,0.190128149738158,-0.209862960042629,0.145910155152178,-0.52254073237863,0.0668390358662004,-0.0103905091428804,-0.00701543645354388,6.66133814775094e-16,-3.89965837399586e-15,1.80411241501588e-16,-3.67761376907083e-16,1.52113564799716e-16,-1.11022302462516e-16
"3300012915",4.56407298686898,1.87816486193769,0.791888524177237,-0.0038107333709464,-2.17219840965149,-0.807044114978299,3.374150909714,-0.340250999299437,1.66820881842104,-0.232011311889804,-1.49474087891276,0.0230210387929669,0.393774065099251,-0.112406874608136,-0.0785833389934488,1.04499332844244,-1.24794033025451,0.732454798851288,0.118725185021973,0.712960546257662,-0.551221558968399,2.67818428691904,0.704420169288115,0.268943544618034,0.411593590102196,-1.18853734640069,0.456487866907029,0.351413107250244,-0.372225213308967,1.02519329834489,0.0264662657460803,-0.544683292873512,-0.14085951569764,-0.781087338260481,0.715752152094279,-0.93020975416631,-0.140365711963471,0.457480723220239,-0.172974224187458,0.0591011318555603,-0.499158478997029,-0.82876122441487,0.38456463984806,-0.169947222099893,0.322260847495074,-0.497432629226332,-0.955497094045765,-0.346280357946989,0.536902185165849,-0.21377062317892,-0.120452566822294,-0.280022193112868,-0.503543292557132,-0.251988338051232,0.0249656439399766,-0.502693346664007,-0.0111530435815296,-0.37187788346085,-0.523900879849252,0.508577773829383,0.564602308321672,0.0967446131413806,0.466730932933319,0.732357866119293,0.156398502638811,0.46429330084116,-0.20907206279951,0.383566578004128,-0.112791081441769,-0.023097572655207,5.55111512312578e-17,4.44089209850063e-16,3.7470027081099e-16,-9.0205620750794e-17,2.87421995925907e-16,-1.11022302462516e-16
"3300012916",3.31889725367152,-0.510550206062158,4.35987378276107,1.45975697507976,-0.884357046363362,-0.532247939719584,-1.45510819286949,0.528160324870498,0.547768729712828,-0.0032613565560809,0.389374532652575,-2.21261398466966,2.8457770981882,-1.78630783678933,0.0124730030531858,0.103178572097817,0.823183438591769,1.78936878910292,3.62996280199276,-1.06904781407902,2.7091695287254,-0.850434542380443,-2.43526984636077,0.603775851411552,0.605905447739856,-0.345194932629897,0.883719307234908,0.0193245290808498,-1.3486341055119,-1.19149447347029,-0.823468499754929,1.78513166292682,-0.222624380576708,-1.35075644498583,0.604417008338733,-1.67146289201832,-0.594947583519143,0.153545126321706,0.169404510454111,0.499293531293277,1.20500346000659,-0.197924101860803,0.796625881993202,-0.971376890957215,0.387873151891215,-1.05919936917882,0.304502234610839,0.443353424399073,1.12471303078134,1.160411757308,0.431018216924195,-0.59050374701271,-0.117513476343699,-0.933770610751337,0.732559906377869,0.334477172683959,0.22694989667926,0.374066872396922,0.100102450015435,-0.488826940439182,0.0577293707978892,0.676690768050867,0.159141105040789,-0.274939234164947,-0.129442550378932,0.191695222154903,-0.674581216439986,0.596053385549378,0.0242070037377579,-0.0182710640802627,-7.7715611723761e-16,-5.20417042793042e-17,3.05311331771918e-16,-1.01611427605341e-15,2.38524477946811e-17,-2.22044604925031e-16
"3300012958",5.22438233739987,0.892734976075687,0.468210879383831,-0.159393267682124,-0.91595019268298,1.85595572972384,2.35284987696613,-5.51173985632724,2.31782779641733,1.84728566347696,-0.480986342135756,-0.127439541602733,-1.01809811779956,-0.0929606663283518,-0.18991516645187,1.26732438971119,-1.10515199106796,0.548843724195252,-0.113548477057014,-0.166601484016511,-0.927934246167269,2.4837110744921,-0.419796150956418,0.707459610930441,0.688492966010426,-0.121207101047608,0.406193654753214,-0.324247722945434,0.300912658303124,-0.0228714586627727,-0.186076916088888,-0.730001554160153,-0.797577487772943,0.346051070572341,0.882108974820589,-0.360641232615786,0.696880300768706,0.621965591193602,0.480401951645581,-0.0391623205248999,0.213373545946281,-0.131133347961105,-0.231951685614955,-0.313555550234869,0.507913536932814,-0.96955251287968,-0.380740626625749,-0.634874717624747,0.297344445139733,-0.485452141202831,0.136976100873593,-0.0480068062234328,-0.553103469441324,0.0764913345408116,0.471990964646232,-0.204840745384702,0.190108317238295,-0.178368362351121,-0.555547266898588,-0.075625635791578,0.564730706264354,-0.0430522132688762,0.232787423978169,0.655449081221727,-0.458463310009501,-0.460537949570977,0.246556881454212,0.776001777560595,-0.207236426854838,-0.0163090845282622,-2.22044604925031e-16,-3.19189119579733e-15,-4.16333634234434e-17,-2.8796409701215e-16,4.46582874846779e-16,0
"3300012961",4.70185914520305,0.969302913276359,0.305649714969558,0.00716696333181255,-2.49546856415411,-1.46363743305355,3.2857124629864,-0.799973872726585,1.96318502989985,-0.683070368977705,-1.27725467250066,0.764807015704133,-0.331170782783315,-0.570702397699219,-0.740242540047425,0.738704157085404,-0.582893364621511,0.315207167463115,0.263119576585034,1.44149540507269,-0.273566805885707,1.82168554585684,0.0567900809017924,-0.233339201287037,0.974074666331446,-0.10671169358554,0.383654274821046,0.34415176785309,0.789507833957884,-0.99151638050885,0.0932403699426428,0.0344645262870978,1.18413654192327,-0.035435191534059,0.623080040775664,0.125943526404688,0.637302495763006,-0.0142452133281114,0.247847376451814,0.843070957134481,0.0380770448539291,-0.394350195477357,0.25164185269848,0.172277009126796,0.0918458532392734,-0.517739589755905,0.812133431743663,0.085170646629973,0.454784933786375,-0.139955746847951,-0.392079291960273,0.287314519866443,0.122938094970509,0.260481010052433,0.118586265968079,-0.310932813796887,0.0743178418385491,-0.125695287379024,-0.823256730617003,0.00048736453915546,-0.366143012634493,0.361514983970171,-0.641120135539737,0.0260923694851831,-0.200973194044461,-0.109971370437533,-0.0613413058592504,-0.494691274224287,0.00610771976683477,0.0979302019965188,-6.80011602582908e-16,1.07552855510562e-15,-7.7715611723761e-16,2.88831458750138e-16,-5.2583805365547e-17,1.11022302462516e-16
"3300012984",-7.92291519891406,-0.66759829234208,-3.32539283525823,-2.26202336660243,0.613734268901859,-3.0627278546544,0.271169538282192,-0.939131497027091,-0.776450032251627,1.35744827908074,-1.44086452396064,2.10797260456472,-0.506924176115574,0.75299456516925,-2.00915672848244,-0.446019869462511,0.148234056434939,-0.065041205675316,-0.478052874812362,-0.766964196810029,1.58130231738525,-0.503844910475015,-1.92587336403536,-0.324900345451122,1.03808051333899,-0.115594548444377,-0.434565932956814,-0.132089804563245,-0.319292462477777,-0.138936276342691,0.208477550862635,-0.554910623454931,0.595058043960253,-0.578978560882637,-0.592878535640253,-0.58151569418509,0.684876356432589,-0.363042606252021,-0.220615870485692,-0.517857449328308,0.103746866153906,-0.799102132900104,-1.81082568201325,-0.182407073212068,0.533275746696449,-0.766547871881185,-0.016716035103959,0.377523487383034,0.276325044763098,-0.424089452412739,-0.186497784834019,-0.315182343621968,-0.00407483411284448,-0.725777216776622,0.319241788219417,0.268977570345087,-0.533346374764042,-0.505457206412762,0.153647989272509,0.492738924907977,-0.62053460665112,0.247442126392529,0.137850156259266,-0.935925138761714,-0.308170061046983,0.062243755465204,0.576148236829795,0.141496941408391,-0.379074283859562,-0.184440547227687,2.33146835171283e-15,3.98986399474666e-16,-6.93889390390723e-17,1.96891114523368e-16,-1.79110198894605e-16,-3.33066907387547e-16
