"trait","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76"
"Resource.Acquisition.Substrate.uptake.carbohydrate.transport.oligosaccharide.transport.trisaccharide.transport",-0.0779709498882777,-0.0809911559994423,-0.233670397144666,-0.156165012782738,-0.0525357940797541,-0.075404644899318,0.0481354790835298,-0.0244590704008729,-0.289863248021802,-0.0063270078000468,0.0129532922471652,-0.423677793970978,-0.0689668110541417,-0.0824615253380298,-0.0329230465395603,0.0326004534713396,0.0342605873852881,-0.00743517521981021,0.0250152263321424,-0.0288230300654103,0.00787282829950622,0.100382407822131,-0.00739169218404854,-0.125642102604619,0.0458242780478249,-0.0985881430200774,0.047256237608826,-0.126274206472179,-0.0781774987098623,-0.060249757132336,0.00149505751582927,-0.0198799574617568,0.0487284328919822,-0.00245809809734954,-0.023691674541737,-0.0601562335353614,0.0551372797065179,0.075983109370725,0.0111458080558889,-0.0345658440279133,0.0428482258676727,-0.0498654341164634,-0.00903174446727988,-0.0309617171462271,-0.0229801221057565,-0.0347478189801543,0.00329279540747605,-0.00987744332055755,-0.0984090304936181,-0.0509085168592159,-0.0021112632307085,0.0153087693097487,0.0303437484461336,0.0386805244468345,0.00332908565473536,-0.00551734324960151,0.0225413037605533,0.000582481824420974,-0.0584019584240896,-0.0289653170064638,0.0236489564204032,-0.0163672167143404,0.0212930315821191,-0.0520865922501175,-0.0324443159736516,0.0509783743587899,0.0702420740112471,-0.00227387543316655,-0.153750723098908,0.686235770279217,2.87322457557293e-16,3.83764009176015e-16,-1.24498958684572e-16,4.97429795241483e-17,-1.92665832405362e-17,-9.58061586034458e-18
"Resource.Acquisition.Substrate.uptake.carbohydrate.transport.polysaccharide.transport",-0.113688325680526,-0.0434611736694123,-0.153356665579292,-0.175493499958521,0.0189396883160472,-0.135043526721113,-0.0498443323237973,-0.126362222914069,0.00566464974982415,-0.17198972962389,-0.00260976958509476,0.0729278921766642,-0.0678778039263324,0.00274508469887207,0.0488938875500772,0.00105185348239212,-0.0604407141043404,-0.0371241602840007,0.108788783134473,0.166289752493787,-0.0273566624885869,-0.0392582313320633,0.0775739490389691,-0.0749173563910475,-0.0707256388966246,0.285391327436804,0.135557041841206,0.102535864241998,-0.0502564242499558,-0.00689848091611907,-0.0332065936283376,0.0874899594674705,0.0898336980907901,-0.141922298521726,-0.114097489010916,0.333869597237402,-0.130915249994988,-0.058519675423176,-0.0472190151288278,-0.100708934663934,0.0849230381305467,0.253372450462524,0.21989998060886,0.216443578221554,-0.167790766237316,0.156440591354114,0.306744323827188,0.194170770382916,-0.138367024446364,-0.0512149626654318,-0.0469137417032296,0.122569822663117,0.0428229860901638,-0.0417980797126742,-0.124439653978681,0.181116594461551,0.144702569912033,0.0641781850881089,0.0598969965850133,-0.0731956492373297,0.0150566627827952,0.00215215401050338,0.0371476866675213,-0.000500903196654259,0.0529529895867791,0.0155805744323221,-0.00477704435184265,-0.000236244855870059,0.0226428067535744,0.00640690340537986,-7.97383650840775e-17,2.71597687687412e-17,4.97179119834281e-18,-7.57727071788839e-18,-1.83783686027243e-17,3.99224296160234e-17
"Resource.Acquisition.Substrate.uptake.carbohydrate.transport.sugar.alcohol.transport",-0.147482678218782,-0.0986362591656617,-0.0102650836994759,0.0112450638287342,0.0117369442354134,0.140224530141942,-0.00241110268029045,0.0726405551763672,-0.0343887857614062,0.0616703415569803,-0.204610027841533,-0.0496715367845048,-0.0372027635271574,-0.0731513418567009,0.102188587497158,0.109427529167183,0.268028517205089,0.0179284891824925,-0.0243972563532536,0.242669231466429,0.00439907282964895,0.101141286347677,0.00155024740014199,0.132683884010425,0.141927662484742,0.0711299769210501,-0.0668774649098708,0.0171316228833961,0.0364074952665813,0.098048486204813,0.0323087956467233,0.0252146411343445,-0.0652190871321215,0.0915675669936921,-0.0659929835099853,0.0498698236156392,0.0519319180745686,-0.122365037487645,0.000957100624779994,-0.0414106447042431,-0.0506949167193468,0.0904176765295031,0.0105871361502442,-0.145820463552084,0.0319364501256092,0.0726173925838652,0.085134812211128,0.16123507204123,0.0910300986092274,-0.0519165916345151,-0.103734747028436,-0.199334275198086,-0.267593164151753,0.0368834369525337,-0.127752629202241,-0.306434791163665,-0.119185644068994,-0.00352807810383647,0.0124526586689552,-0.490269969953653,-0.0862531536866807,-0.0603976344497076,0.154484606266702,-0.0270616866954671,-0.00215488393244016,0.108528127815446,-0.05159256430532,0.0389233527658228,-0.0267768062188215,-0.0188462197971587,2.12617661601536e-17,-1.69968594783022e-16,3.5919590566117e-17,-1.04919028367564e-16,1.55962135982268e-16,-3.53071114166797e-17
"Resource.Acquisition.Substrate.uptake.carboxylate.transport.dicarboxylate.transport",-0.170626312025256,-0.0107114715657803,0.0765162925726677,-0.0358339237841211,0.0133706151791904,-0.0589080827818555,0.0270312877096549,0.0587290774427718,0.0170402341841631,0.12977342376136,-0.0727714685875828,-0.0404772360761811,0.0813864997480728,0.123086867706477,-0.00466153085035468,0.105930848554988,-0.152579076028925,-0.0101374105014194,-0.201603141633006,-0.026643337893781,0.0141919876514471,0.0297451108153717,0.113787117309103,-0.0410620655956563,0.134972005130024,-0.0911807767987467,0.0366945131783584,0.0732024160158572,-0.185504660458164,0.0252969870804482,0.0160577713883973,-0.0757105678329788,0.0335428106499258,0.0307253659055622,0.0426197528290165,0.123611243069018,0.032311417276104,0.0793151525158334,-0.0509438834910588,-0.015105762245675,0.0425806500629652,-0.110345052322038,0.0344750001949945,-0.0200882595797403,0.000458309252099953,0.0662735129182303,0.012895275091638,0.0591159926282322,-0.0457462133157239,0.0282771157131444,0.00648337845620555,0.0706533475296143,0.0147664457147603,-0.0703801738787611,0.0914663362612315,0.022178255149573,-0.101979531584957,-0.0543495571258952,0.0849539173690988,0.0436268291706088,-0.148040784789853,0.401041096658391,0.0698069748919206,0.365363231360582,0.22942893079335,0.215935406175462,-0.368673353014396,0.283040344343758,-0.0993486402429081,0.0178160984071002,-2.69566471404555e-16,-4.49602833559617e-17,-1.34301847591951e-16,-1.20393849760627e-16,1.94629709257592e-17,-1.2654148278128e-17
"Resource.Acquisition.Substrate.uptake.carboxylate.transport.monocarboxylate.transport",-0.133225737897977,-0.0615298041687972,-0.0535222716594663,0.00387644330247215,-0.0506886152124313,-0.00667872497106571,-0.0442349766746788,0.14204220327742,0.13804289817409,0.0814892078705239,-0.0569190010986177,-0.17430765570156,0.114359362884443,0.123003228985471,-0.0459944233386824,0.0351233858647289,-0.145907069327244,0.0324728309037753,-0.27992514718615,-0.189048199719834,-0.00101882490103107,-0.0124566773005685,0.282877839672224,0.0104947214041894,0.043058375463206,-0.0869136994050745,0.0302708087175158,0.00783217488793403,-0.0507509706389503,0.30211185204996,0.115252051741966,0.187964967132312,0.0462578197482259,-0.169131967562929,-0.0252355622203588,-0.0944154098094296,-0.0517477742714099,-0.0341222153261877,-0.259279613504419,0.0693988196026975,-0.18267574721898,0.13719018123158,0.226688036320697,0.258374776078573,0.096567900741127,-0.164010570496737,-0.055921267514265,-0.184248576392772,-0.144992342714557,0.0717328841526444,0.0642256964282826,-0.109169828982987,-0.0881824815562496,0.0161014038118999,-0.111640052058829,0.0190166813239695,-0.00710746548540427,0.0204148516376298,0.0105270747433583,-0.0752146000558636,0.0435253575166248,-0.157611909414608,0.0974303509180116,-0.0910421149458048,0.0402343083029896,-0.0331850041057084,0.0849434221815086,-0.0752132829590714,0.0121558110061824,-0.0317339188660324,1.94969446802506e-16,-9.24531171248497e-17,1.144233093007e-16,7.18953253679148e-18,-4.10430687526013e-17,3.04871111394483e-17
"Resource.Acquisition.Substrate.uptake.carboxylate.transport.tricarboxylate.transport",-0.133075527694347,-0.0824727848074271,0.109942962963883,-0.0633469467139057,-0.0461130338640636,-0.00513509628188116,-0.0883455467941086,-0.060975525815392,-0.0486468486264024,0.00620126747642849,-0.139151790801396,0.134874971847494,0.0975950800959398,-0.0391264829040257,0.0572464679612191,-0.0686182940376247,-0.177918162367153,0.029796856035429,-0.222420561157741,-0.0182028657363446,-0.00306237355139299,-0.0410953058205649,0.137241559799739,-0.083435920142969,0.103385071903986,0.0744225965016292,0.160319831539042,-0.0588272820472141,0.161302650889458,-0.237418990965967,-0.0541721442263974,-0.0281701389264245,0.0270153251472435,-0.239232663474888,-0.346117478720468,0.00173650427647457,0.00319775401973885,-0.175921945931697,0.340518753593118,-0.0463029209743089,-0.0502193581999021,0.044485426082583,-0.135965741765591,-0.128345260909687,-0.197122738500892,-0.115104536774779,-0.345978528999795,0.053627722841647,-0.121253672173565,0.0950839925002715,-0.145486905153908,-0.131398036309777,-0.0144954718588306,-0.0917895128492842,0.0171279033687791,0.058234480881776,-0.0600387793374527,-0.0413798179948706,0.0232408753395304,-0.000914011630975485,0.0684097007091241,0.00526572455166692,0.0715677968750374,-0.0246887090495045,-0.0825452206509643,0.0147078690214961,-0.000840619824278847,-0.0616253712531679,-0.0443017401113964,0.0286768331658973,1.85734223797917e-16,9.52200755467195e-17,2.45940320545536e-16,-1.52815310896197e-17,1.39723483276344e-16,7.50951335125794e-18
"Resource.Acquisition.Substrate.uptake.free.amino.acids.transport",-0.18416226836169,-0.0410589631075765,0.0204185818228047,0.0206053517103193,-0.0810997744656985,-0.0729172162153551,-0.0760376516705804,-0.0233568421799172,-0.0448707121207684,0.0484636842483716,0.00512550562540648,0.0295513701725133,-0.0230940617759484,0.0441236916966982,0.0101300012924917,0.0198108067142332,0.0330411244055847,0.0484873146617373,-0.0144675976434464,-0.0451379540247948,-0.014346483531284,-0.0426311531039194,0.0219942503945024,0.000450473988472949,-0.0567811183341933,-0.00222363649436172,0.0456989125834136,-0.0421803459855153,0.0627390144243018,-0.0337021196595441,0.0349297859725342,0.0322463574733254,0.0132731152756497,-0.0210516790974453,-0.0157744972543639,-0.00768606513937737,0.00949545792129113,0.0199627250705855,-0.0158146624148599,0.0279088861499996,-0.06810921426151,-0.0170206953431761,0.0224270726703422,0.0415913289032556,0.0115522170104705,-0.100050251596015,0.0758687251018943,0.105469990576493,-0.01119482311631,0.0895928408328678,-0.105422987243173,0.0591304816758336,0.120866621124059,0.115901167248553,0.0257578295487598,-0.00424666260658609,-0.0954532775649887,-0.0928891836031941,-0.231904816688383,-0.0644554058057078,-0.694386470646542,0.00410769346216982,-0.416797860948662,-0.0643590561178719,-0.0271049174616342,-0.0642365686589135,-0.0971906764015727,-0.274742353505966,0.0289644894615333,0.0014840278048511,-4.88012336213103e-17,-2.26413506520011e-16,-2.16902856881817e-16,9.18614453509997e-17,-1.68049319605459e-16,1.8198708748533e-17
"Resource.Acquisition.Substrate.uptake.ion.transport.inorganic.ion.transport",-0.125446075932492,-0.0242234472360926,-0.00943328149251168,-0.154831937282767,-0.0827995520230719,-0.146336676464064,0.0412249753502486,-0.095685026133479,0.196530575396958,-0.0490991790146645,0.192160815480624,0.00243557888240425,0.0533882836014963,0.135928577652825,-0.00352052502554867,0.054637107012864,0.150403166537319,0.149588570345142,-0.0539213890515574,0.0498951780620646,-0.135800740914519,-0.0468295283850008,0.106580099139539,-0.00843832973689176,0.0661131046603059,-0.101166197194569,0.116703267378949,-0.190629209836239,0.119084117669137,-0.0505344363959778,-0.0129500001196574,0.176361638629609,0.233894607906564,-0.197911515151352,0.200622529483545,0.172073186348667,-0.0573683595523754,-0.052948812014559,-0.0261060889177414,-0.0132598089928009,-0.285818051314648,-0.173249511392595,-0.180346497344057,-0.0675629610527612,0.0883392146679052,0.260991439653663,-0.00533217956147114,-0.00736487419589963,0.224374387306275,-0.160523998554844,-0.016599171428673,0.0977816767244382,0.137623112693157,-0.143559256801031,0.0249509847787379,-0.215973842222636,-0.103678459108197,0.0675767636073709,-0.0578308802866783,0.00179864078959684,0.114819336236211,0.0682668492242789,0.0482776531642454,-0.0755522481707442,0.0209744206256563,-0.0489940476074835,0.0344049409163766,-0.0783870350311557,0.00472493463321522,0.0133646456725738,-1.50564416088061e-16,9.39446608755695e-17,1.30122485405852e-17,9.68874430557368e-17,-1.37491587482795e-17,-2.64165191142308e-17
"Resource.Acquisition.Substrate.uptake.ion.transport.metal.ion.transport",-0.158632844225051,0.000819575446617311,0.0284945393286306,-0.117753965771326,-0.0404808779825945,-0.0568990765245403,0.0129559761094108,-0.0360451905284254,0.133403244617947,-0.0171940963015711,-0.03711994638605,-0.0188181153935747,0.0310853761646098,0.045714182292703,0.0658106404563041,-0.0182039381423815,0.0831591648579546,0.00700221541467234,0.0481282675442883,0.0102960758038145,-0.0317072907012769,-0.00142664488783545,0.117765147372597,0.0900943946691393,0.0527582905672412,0.00815542355673965,0.100971021641635,-0.115480730602575,0.102060846127046,0.136193438811594,-0.181917244302298,0.0937245068510497,-0.131328130512468,0.066331111485575,0.0461317620109002,0.143894974468617,0.0627834234027059,0.104986754826888,0.351443381687984,0.243742632283981,0.0673016248447785,-0.0134002000496235,0.138181931523865,-0.292400401241139,0.249841968691649,-0.340810617811893,0.256830334876369,-0.103962856842013,-0.159174741569523,-0.0641825196723629,0.0670004698392772,0.137909153311464,-0.19167345868966,0.0306169157521679,0.145881698153334,0.0823563486680239,0.147364384503682,-0.078841461660306,-0.0721491928163886,0.0228881195342712,0.123656785854649,0.114271341447651,-0.028442958380483,-0.0352298868257007,-0.00231914922123824,0.0202148468458903,0.0234215070518947,-0.0514829805210108,0.0521580542456806,-0.0235959319280181,-5.39899566360146e-17,1.75191796174306e-17,-2.80312266212931e-16,1.45053184458475e-17,-9.60473055429596e-18,4.58612860246008e-17
"Resource.Acquisition.Substrate.uptake.lipid.transport",-0.121291274076218,0.10855411854112,0.197108583984286,0.146908355837769,0.0338757390951889,-0.00571503419500316,0.021256781663098,-0.0395022407546343,-0.0491982761325504,-0.0534984311775605,0.105835699052417,-0.0801856932008762,-0.0630441323214041,-0.0213018788388711,0.0724647551492963,0.157070386000435,-0.0869882371173397,0.106507574632998,-0.0528152971798878,-0.0920142383408666,-0.0781763093632589,0.0277907839041499,-0.13935757440653,-0.079724876580116,0.0993468149962429,-0.0866432769801897,-0.0651554777990546,-0.00307314719390227,-0.0977316907583359,-0.0203137648049302,0.00093839723900088,0.0548052273457101,0.0739518943331715,0.0503504565828723,-0.16684225297144,-0.00910825359734557,0.00882633745846316,-0.166652768254521,-0.0802532243775851,-0.0198203009397529,-0.203973948613227,-0.0913029316175339,0.0269893701532826,-0.0375746459966978,0.169361961214901,-0.0832141003777571,0.237101816195822,0.288825593415948,0.168257887364653,0.0066983153214881,-0.0532434062846925,0.0338242590177429,-0.0733224427453772,0.0995619613579611,-0.221340262175709,0.339531995248615,-0.161951849697985,-0.210125508333097,0.0744203453742333,0.0621236631925434,0.19975948283787,0.0133227117309035,-0.056802729220943,0.0731332498698603,-0.340471498671162,0.0159925124364641,0.00523487553121557,-0.0252496778684274,-0.000333485905242237,0.00880702357837881,8.44849352799818e-17,1.46981304734181e-16,-1.50175495171825e-16,1.62618866050539e-16,1.62259220585903e-18,-2.39799733116218e-18
"Resource.Acquisition.Substrate.uptake.lipid.transport.cell.membrane.lipid.transport",-0.0544357018392533,-0.0550349640470622,-0.202555072002959,-0.0941991867482115,-0.0827841655463348,-0.0299603491406015,0.15040093978344,-0.128341965663099,-0.109564701988488,-0.0195048894795659,0.10432966791618,0.0545856125727948,0.292616652631481,0.168597608246138,0.152833350686753,-0.201380887951897,-0.0717754880313294,-0.0195129745135834,0.107620214708956,-0.278765006119822,0.108285292455662,-1.07318929674916e-05,0.0458487928180689,0.287294811926589,0.136136616051843,-0.0767337133607199,-0.207215811880039,0.377706601851232,0.0743607928388138,-0.0224357334928403,0.0879899486961632,0.151762212046569,-0.166640935623539,0.13616730787043,-0.0167543348224215,-0.0553624054366419,0.0553838148237033,-0.147781591448648,0.113556631538906,0.0139470220153581,-0.151115185846714,-0.143225141539679,-0.0143737650162558,-0.00606022423807628,-0.156248007423338,0.0854360745538134,0.138789957991845,0.106530844815504,-0.123131544311433,-0.0496925584226615,0.0178487244909968,-0.0626622187640992,0.105940827562035,-0.0303442868622481,-0.0556072877730852,-0.0774781138131939,0.0171453372069732,-0.0173501702024587,-0.00317627318428643,-0.0122541993988226,0.0742348068088485,-0.00983116916407617,-0.0905370469849399,-0.0309364267211261,-0.00137878365431231,0.0274374779263048,-0.0317387055987822,0.0155402160322801,-0.0134120365238297,0.0254452486642926,-2.86739492772918e-16,4.07877344040585e-17,3.74021983117972e-17,-1.26397733111356e-16,1.7275668651837e-16,-1.67039412177844e-17
"Resource.Acquisition.Substrate.uptake.lipid.transport.lipid.precursor.transport",-0.136778536708231,-0.0115388087456507,-0.032598738784359,0.0431553145798942,0.0519337951400248,0.182025275495443,-0.0577860178465406,0.112649688804864,-0.0384039987451834,0.148527131194459,-0.197083721941572,0.0290934448426387,-0.0004525884877013,0.0337901603935832,0.105863787733875,0.224424676998167,0.299201695459111,-0.00747366428459714,-0.105451270885659,0.184737377308915,0.0576902675150712,0.0269940718338034,-0.0514556054251843,0.182812598412149,0.130066744502157,-0.0525453359979647,-0.0604947787691048,-0.015650756265846,0.0923063106207987,0.082264017556389,0.0769992586530922,-0.0147717853217051,0.0716871421812536,0.0199521290049468,0.0560216004572392,0.0456925656680263,0.0473766432258507,-0.220856279311703,-0.0652115306663141,-0.0280406726356842,0.0281844196893326,-0.150631312239867,0.0219904685370619,0.0091908057363706,-0.0959714079566418,0.00133218043647161,-0.127917109982917,-0.0265693233520983,-0.0785453757681253,-0.104823286002356,0.158409637176306,0.049027943692269,0.282231099402246,-0.209812710469919,-0.00437057526931341,0.353309287444106,0.340303889543892,0.0701906054355394,-0.0989135667421195,0.128506815855836,-0.0370351022995844,-0.00492723962445387,-0.0074191714044204,-0.0408549420651592,-0.123346616927353,0.0498800140085544,0.0195366709348741,-0.0102282446892016,0.0390649473597636,0.0163093652872395,-1.02490499512235e-16,2.71536601622138e-17,-3.71314545107566e-17,1.16719647887934e-16,-2.11106318398802e-17,6.1699654838758e-18
"Resource.Acquisition.Substrate.uptake.N.compound.transport.amide.transport",-0.144180867673636,-0.0219677960826596,0.0592077704409666,-0.0282992617886752,0.0787760400061226,0.00816737494899912,-0.058110609142708,0.0559294762621219,-0.0689651796390518,0.174448934876212,-0.0652884984544118,0.128133662773883,0.121880182291451,0.104473330768458,0.0228766533724886,0.10810438830658,-0.220617364891429,-0.0722818222012881,-0.0538129492763804,0.0355368600610576,0.0930769564726122,-0.0283036163407461,0.0335431774517819,-0.0474285509753679,0.200654451495495,-0.271156843185105,-0.0247054646832383,0.113127990192914,-0.335631618321072,-0.0266821623454564,-0.0831379662349725,-0.24039464316789,0.0813629918010996,0.0621844349608396,0.16501720572451,0.278328169328661,0.0545977965801883,0.181830778753352,0.0859099604419041,-0.0249987309688976,0.118614153592113,0.0182750736031865,0.0485107285324226,-0.0717445663857441,-0.156129528936799,0.093407047688865,0.0758531294307834,0.0309780027510241,0.11730975520879,0.104927278133733,0.0205845429355457,0.0888890984013801,-0.0471209986215208,-0.034240841369134,0.0981774900231617,-0.0857408672868841,-0.0407054063397526,0.00967870961566817,0.0183028080926691,-0.0335058357217471,0.032450688124348,-0.235269539450793,0.00509377457366787,-0.206992494634202,-0.136312157396874,-0.166385447880403,0.207876020733326,-0.152956649025373,0.043055625789834,-0.000975662538744093,3.66248844799735e-17,1.01870735542752e-16,-2.69854230620166e-17,-5.69514639701726e-17,7.55067130602549e-17,5.56913925173626e-18
"Resource.Acquisition.Substrate.uptake.N.compound.transport.ammonium.transport",-0.041815598464503,0.01312894931711,0.00927515671529558,-0.138433588974706,0.0802680821713607,0.0119298554961672,0.122016711951753,0.0451762841344376,0.310814384705041,0.127588126502757,-0.141719389189491,-0.185589985116225,0.328538052325218,0.287822948047771,0.164619434126396,0.125052242849206,0.116934815746388,0.00241090751717676,0.195057427369068,-0.0253137693570074,-0.126439422721862,0.0953008302334665,-0.296213899467557,-0.430715340860286,-0.19540500693339,0.0365964342190813,-0.000302693904205944,0.16724653291968,0.0666366141548713,-0.0728011560380291,0.119058836815158,-0.147094360176297,0.041422878115945,-0.0136445434273935,-0.0471219852702318,0.0260895943810478,0.157510423031603,-0.0866489749262976,0.108247778738978,0.00681134772580745,0.00348507908038335,0.060625345550298,-0.0359113120023031,0.11031781284792,0.062738017411968,-0.0688218755593076,-0.0156382891388156,-0.0123598051108189,-0.0226110616175295,0.00776139712993422,0.00281153316356253,-0.0771227624491825,-0.0226697984005073,0.00825805992388894,-0.0180392819153184,-0.0113590520911043,-0.0290823736569653,0.0328762908406934,0.00838396285226067,0.0372135207599579,-0.0181923935859473,-0.0201529742585183,-0.00865193252399941,-0.0447264761026995,0.0387957718238647,0.00252947510970483,0.0107734825573336,-0.00342218035301415,0.0120443571809293,-0.000208924953333231,7.95858129774468e-17,-9.42199063970456e-19,-5.1983841142142e-17,5.45030312276623e-17,-1.11603145579195e-16,2.9402585228798e-17
"Resource.Acquisition.Substrate.uptake.N.compound.transport.nitrate.transport",-0.0660650848289859,0.0191281911469181,0.224646376480318,-0.144968312467775,0.176485808082796,-0.218121619109372,-0.0505581329113263,-0.161781693746955,-0.107855432460871,-0.0751325338954392,-0.0970166018955374,0.0907178242891354,0.150640035243634,-0.0720667554239932,-0.19009585984207,-0.0212774889093196,0.169492991014471,-0.321734497541296,-0.0656740036568007,-0.0895375130181985,-0.0418240904251981,0.149217853803228,0.00580861690183984,-0.0200592325944121,-0.0942611409509202,-0.0863744218482792,-0.149541975024305,-0.0893287166161078,-0.0229604834364004,0.0939602930553534,0.0506643750468266,0.0322808594449322,-0.0201520611207106,-0.00462572654454242,-0.0132770246200509,0.00108637709948901,0.0216002120779759,-0.0511745824702464,-0.0534847523239756,-0.00906100858022763,0.0680161806499652,0.0125994077389912,-0.0486317728605518,0.0245307444211193,0.00481630728711173,-0.00497969379192446,0.0170659795363525,-0.0060732475851846,-0.00229349688643589,-0.0956871748034641,-0.00253331343266099,0.040403903583833,0.0263918434803698,0.0297038369549588,-0.00796532635572235,0.0441280406570279,0.00438631687023244,-0.0221761490212081,-0.0419190335179243,-0.0369590852821288,0.0545233493072056,-0.0156010556695879,-0.031203768321993,-0.112310308279812,0.0460329507188403,0.0227971508727428,0.00923671961504241,-0.0838941463566794,-0.631298215289906,-0.174286837768266,5.25162316743859e-17,6.82341871555654e-17,2.07102180578056e-16,5.240662224057e-17,4.08636280479708e-17,-3.51013379384974e-18
"Resource.Acquisition.Substrate.uptake.N.compound.transport.nitrite.transport",-0.104331430662565,-0.0418661914240859,0.187901159792376,-0.0908747993360554,0.135719785418801,-0.221685310365599,-0.0407017108837845,-0.16354230366452,-0.0553168545905696,-0.0385203369682725,-0.12472002417355,0.130816872182331,0.173372497582742,-0.126808328097972,-0.134834860772206,-0.114129601445676,0.16041652917336,-0.293210951553759,-0.113927487797666,-0.136820433880525,-0.0825996159408962,0.137572108596731,0.0139213279625889,-2.81275559574495e-05,-0.0604756499620012,-0.0357592297590013,-0.109631503643643,-0.0463404124693238,0.0122502739145455,0.0835295816010185,0.0648683512355966,-0.0129617410579691,0.0179725478587616,0.007469789316572,-0.0544443694937344,-0.0268123668836938,0.0204894640523849,-0.00592377864173308,-0.076597264156462,0.00747725293297014,0.0287783681210203,0.0496101233670844,-0.0342373654296971,0.0215717585382138,0.0278497422947043,0.0135841650123783,0.00551294653075315,-0.000241082029496114,0.0860067741490548,-0.0444194606232452,-0.030245281534432,0.0121935708738466,-0.00924121464202388,-0.0123458105484615,0.0193721896886108,-0.021374599439182,0.00090295692796305,0.0465966370352261,-0.00514011383042391,0.00173003318990321,-0.00130016020458619,-0.011149635239292,0.0141259101146418,0.0854914198020526,-0.060728949635285,-0.0235105373057733,-0.0295770511892472,0.1030678023326,0.660567649345218,0.208650815792134,1.47772560889319e-16,-1.00757045317925e-16,-2.18685351650345e-18,1.20031127744406e-17,3.86155016378322e-17,-1.07544907778002e-18
"Resource.Acquisition.Substrate.uptake.N.compound.transport.nitrogen.transport",-0.113056712604852,-0.0386107578468305,0.235605193564119,-0.0944673008321872,-0.0165668295712251,0.08893268383033,0.0648946557891484,0.0156198719787244,-0.107250965691502,-0.0269452400549066,-0.0505966500525169,-0.0986801332958501,0.0275121401131196,0.0757381349817606,0.0400951328593258,-0.00938701543038853,-0.235836236353668,-0.0718281786931865,0.00950709980865637,0.142942952887247,-0.164958285687637,-0.168186766124832,0.00317855081498739,-0.0432500886295459,0.00950442730403496,0.161742495039983,-0.0894283996847218,0.0278409218730517,-0.0809474874534912,0.0152700096790384,-0.0814961101311249,-0.0584800193458574,-0.00893362156279648,0.159591163549132,-0.214286396535666,-0.104101306046152,-0.104862071185986,0.010333394140654,-0.0548061334049841,0.04027444068719,-0.0991399473335472,0.0315903940226745,-0.108702109109281,-0.137271770826888,0.215543694341021,0.182481217905607,0.084417595629611,-0.35401580776179,-0.0873963776769277,0.100739264901448,-0.0273295303198176,0.124205879092447,0.246289170546739,-0.00354986673606955,-0.165310591088644,-0.193212974582541,0.232009488750945,0.20648195378643,-0.0336449132488423,-0.0913827648204916,0.0335735454036065,-0.0151471357241386,-0.0847602221784498,0.0783748454610168,-0.197153652769526,-0.00124249647896593,-0.107581163141138,-0.0473272334955367,-0.0305098288690171,-0.0110216934919873,-4.06606812985421e-16,2.00272409229231e-16,3.27516019832002e-16,1.61419129755446e-16,-2.03280132786941e-16,4.04268032232322e-17
"Resource.Acquisition.Substrate.uptake.N.compound.transport.urea.transport",-0.118908173503405,-0.0504643969591304,0.146355320186333,-0.0423437748636325,0.116184798553804,-0.136428991316544,-0.0613791489928418,-0.0911012970696416,0.0789755121533027,-0.0888865967060617,-0.114435087036345,-0.127158547913831,0.0159335656822852,-0.25686004129366,-0.00894129051154909,0.125243522502511,0.0267651037152079,0.201676032605679,0.217543728186038,-0.109698083604822,0.17906450633814,-0.182155568363553,-0.0584625920339672,0.109696156044431,0.0300826197034734,0.0616881137645678,0.131503276272699,0.0186431269270519,-0.0327767923268766,0.113706069347592,0.0305035454572284,-0.0223942392691386,0.0177563045552181,0.011520505456706,0.0711298508205486,-0.108028437669302,0.0612825707978981,-0.095658082623338,-0.0574461891732294,-0.108265395818583,-0.0157772947767311,0.064925217901197,-0.00343495675123445,0.0388886953710214,-0.0179247845396432,-0.0939436899340944,0.21397683906725,-0.0162061980617273,0.0611719746722522,0.340148426126983,-0.0901676321975505,-0.251661639968219,0.220383427000116,-0.243363197502315,0.370834770413424,-0.0955107013416944,-0.0102410363427745,-0.0147082392131967,0.00318404841786435,0.0295521081333923,0.103133759532402,-0.0250772539164903,0.0283426069523623,0.0533436983220859,-0.0219755424726314,0.0093598463387958,-0.0285686431220029,-0.0191493668616486,-0.0422321171341716,0.00237029156229976,-8.31252323517445e-17,2.24901291143322e-16,-4.94296167415572e-17,-1.30145921325743e-16,6.57628452321803e-17,-3.36499177341619e-17
